image_id,gt_len,pred_text_len,pred_len_from_head,is_correct
3899,8,8,8,1
3900,8,8,8,0
3901,8,8,8,1
3902,8,8,8,1
3903,8,8,8,1
3904,8,8,8,0
3905,8,8,8,1
3906,8,8,8,1
3907,8,8,8,1
3908,8,8,8,1
3909,8,8,8,1
3910,8,8,8,1
3911,8,8,8,1
3912,8,8,8,1
3913,8,8,8,1
3914,8,8,8,1
3915,8,8,8,1
3916,8,8,8,1
3917,8,8,8,1
3918,8,8,8,1
3919,8,8,8,1
3920,8,8,8,0
3921,8,8,8,0
3922,8,8,18,0
3923,8,8,8,1
3924,19,19,19,1
3925,19,19,19,1
3926,8,8,8,1
3927,8,8,8,1
3928,8,8,8,1
3929,8,8,8,1
3930,8,8,8,1
3931,8,8,8,1
3932,8,8,8,1
3933,8,8,8,1
3934,8,8,8,0
3935,8,8,8,0
3936,9,9,9,0
3937,9,9,9,0
3938,9,9,9,1
3939,9,9,9,1
3940,9,9,9,1
3941,8,8,8,0
3942,8,8,8,1
3943,8,8,8,1
3944,8,8,8,1
3945,8,8,8,0
3946,7,7,7,1
3947,8,8,8,1
3948,17,22,18,0
3949,8,7,7,0
3950,8,8,8,1
3951,17,12,14,0
3952,8,8,8,0
3953,8,8,8,1
3954,20,17,19,0
3955,12,16,12,0
3956,5,5,5,0
3957,21,18,14,0
3958,18,18,18,0
3959,8,8,8,1
3960,10,9,10,0
3961,10,10,10,1
3962,6,6,6,0
3963,20,22,16,0
3964,14,16,15,0
3965,7,8,8,0
3966,5,5,5,1
3967,5,5,5,1
3968,18,18,18,1
3969,6,6,6,1
3970,8,8,7,0
3971,17,17,17,1
3972,15,15,15,0
3973,15,13,13,0
3974,22,22,22,1
3975,8,8,8,1
3976,9,9,9,1
3977,20,20,20,1
3978,8,8,8,1
3979,7,7,7,1
3980,8,8,8,0
3981,19,19,19,1
3982,8,8,8,1
3983,8,8,8,1
3984,8,8,8,1
3985,8,8,8,1
3986,8,8,8,0
3987,8,8,8,1
3988,8,8,8,1
3989,5,5,5,1
3990,3,3,3,1
3991,5,5,5,1
3992,4,4,4,1
3993,6,6,6,1
3994,15,15,15,1
3995,5,5,5,0
3996,8,8,8,1
3997,8,8,8,1
3998,5,5,5,1
3999,5,5,5,0
4000,6,6,6,1
4001,17,17,17,1
4002,5,5,4,1
4003,10,10,10,1
4004,2,2,2,1
4005,8,8,8,1
4006,13,13,13,1
4007,7,7,7,1
4008,4,4,5,1
4009,5,5,5,1
4010,6,6,6,1
4011,7,5,5,0
4012,4,4,4,1
4013,2,2,2,1
4014,6,6,6,1
4015,6,6,8,1
4016,6,6,6,1
4017,6,6,6,1
4018,6,6,6,1
4019,16,16,17,1
4020,7,7,7,0
4021,17,17,17,1
4022,6,6,6,0
4023,8,8,8,1
4024,8,8,8,1
4025,13,14,15,0
4026,7,7,7,1
4027,5,5,6,1
4028,11,11,11,1
4029,10,10,11,1
4030,7,7,8,0
4031,5,5,5,1
4032,5,5,5,1
4033,6,6,6,1
4034,13,13,13,1
4035,15,15,15,1
4036,4,4,4,1
4037,12,12,12,1
4038,12,12,12,1
4039,6,6,6,1
4040,9,9,9,1
4041,3,3,3,1
4042,12,12,12,1
4043,12,12,13,1
4044,2,2,2,1
4045,16,16,16,1
4046,5,5,5,1
4047,5,5,5,1
4048,6,6,6,1
4049,7,7,7,1
4050,5,5,5,1
4051,8,8,8,1
4052,13,13,13,1
4053,13,13,13,1
4054,15,15,15,1
4055,15,15,15,1
4056,15,15,15,1
4057,15,15,15,1
4058,4,4,2,1
4059,4,4,4,1
4060,6,16,6,0
4061,6,6,6,1
4062,6,6,6,1
4063,11,11,11,1
4064,16,15,15,0
4065,6,6,6,1
4066,6,6,6,0
4067,13,13,13,1
4068,8,8,8,1
4069,3,3,3,1
4070,13,13,13,1
4071,6,6,6,1
4072,6,5,5,0
4073,8,8,8,1
4074,13,13,13,1
4075,13,13,16,1
4076,13,13,13,1
4077,6,6,6,1
4078,6,6,6,1
4079,6,6,6,1
4080,12,12,12,1
4081,4,4,4,1
4082,6,15,15,0
4083,10,2,10,0
4084,10,10,15,1
4085,10,10,10,1
4086,15,15,15,1
4087,5,5,5,1
4088,5,5,5,1
4089,13,13,15,1
4090,13,13,13,1
4091,10,10,11,1
4092,14,14,14,1
4093,7,7,7,1
4094,6,14,14,0
4095,5,5,5,1
4096,5,5,5,0
4097,10,10,10,1
4098,10,10,10,1
4099,3,3,3,1
4100,3,3,3,1
4101,3,3,3,1
4102,3,3,3,1
4103,3,3,3,1
4104,3,3,3,1
4105,3,3,3,1
4106,3,3,3,1
4107,15,15,15,1
4108,15,15,15,1
4109,15,15,15,1
4110,15,15,15,1
4111,15,15,15,1
4112,15,15,15,1
4113,2,2,2,1
4114,7,13,12,0
4115,5,5,5,1
4116,6,6,6,1
4117,6,6,6,1
4118,6,6,6,1
4119,6,6,6,0
4120,14,14,14,1
4121,6,6,6,1
4122,6,6,6,0
4123,6,6,6,0
4124,6,6,6,0
4125,6,14,14,0
4126,6,6,6,1
4127,6,6,6,1
4128,5,5,5,1
4129,6,5,5,0
4130,18,18,18,1
4131,18,17,7,0
4132,9,9,9,1
4133,3,3,3,1
4134,3,3,3,1
4135,3,3,3,1
4136,14,14,14,1
4137,14,14,14,1
4138,14,14,14,1
4139,14,14,14,1
4140,14,14,14,1
4141,6,6,6,1
4142,6,6,6,1
4143,3,3,3,1
4144,3,3,3,1
4145,13,13,13,1
4146,13,13,13,1
4147,13,13,13,1
4148,13,16,13,0
4149,21,21,21,1
4150,8,8,8,1
4151,8,8,8,1
4152,8,8,8,1
4153,21,21,21,0
4154,21,21,21,1
4155,8,8,8,1
4156,21,21,21,1
4157,8,8,8,1
4158,8,8,8,1
4159,21,21,21,1
4160,21,21,21,1
4161,21,21,21,1
4162,8,8,8,1
4163,8,8,8,1
4164,8,8,8,1
4165,21,21,21,1
4166,8,8,8,1
4167,8,8,8,1
4168,8,8,8,0
4169,21,21,21,1
4170,8,8,8,1
4171,21,21,21,1
4172,21,21,21,1
4173,21,21,21,0
4174,8,8,8,1
4175,21,21,21,1
4176,21,21,21,1
4177,21,21,21,1
4178,21,21,21,1
4179,21,21,21,1
4180,8,8,8,1
4181,8,8,8,1
4182,21,21,21,1
4183,21,21,21,1
4184,18,18,18,1
4185,18,18,18,1
4186,18,18,18,1
4187,7,7,8,1
4188,9,9,8,1
4189,8,8,8,1
4190,9,9,9,0
4191,9,9,9,1
4192,7,7,7,1
4193,8,8,8,0
4194,8,8,8,1
4195,8,8,8,1
4196,21,21,20,0
4197,21,21,21,1
4198,9,9,9,1
4199,9,9,9,1
4200,9,9,9,1
4201,21,21,21,1
4202,9,9,9,1
4203,21,21,21,1
4204,9,8,8,0
4205,9,9,9,0
4206,9,9,9,1
4207,9,9,9,1
4208,9,9,9,1
4209,9,9,9,0
4210,9,9,9,1
4211,9,9,9,1
4212,9,9,9,1
4213,9,9,9,0
4214,9,9,9,1
4215,9,9,9,1
4216,9,9,9,0
4217,9,9,9,0
4218,9,9,9,1
4219,9,9,9,1
4220,9,9,9,1
4221,21,21,9,1
4222,21,21,21,1
4223,9,9,9,0
4224,21,21,21,1
4225,21,21,21,1
4226,21,21,21,1
4227,9,9,9,1
4228,9,9,9,0
4229,9,9,9,0
4230,9,9,9,1
4231,9,9,9,1
4232,6,6,6,1
4233,9,9,9,0
4234,9,9,9,1
4235,9,9,9,1
4236,21,21,21,1
4237,9,9,9,1
4238,9,9,9,1
4239,21,19,20,0
4240,9,9,9,1
4241,21,21,21,1
4242,7,6,6,0
4243,7,7,7,1
4244,9,9,9,1
4245,9,9,9,1
4246,9,7,8,0
4247,20,20,20,1
4248,20,20,20,1
4249,20,20,20,1
4250,20,20,20,1
4251,8,8,8,1
4252,20,20,20,1
4253,8,8,8,1
4254,20,20,20,1
4255,20,20,20,1
4256,20,20,20,1
4257,8,8,8,1
4258,8,8,8,1
4259,9,9,9,0
4260,9,9,9,1
4261,9,9,9,0
4262,9,9,9,0
4263,9,9,9,1
4264,9,9,9,1
4265,9,9,9,1
4266,7,7,7,0
4267,9,9,9,1
4268,8,8,8,1
4269,8,8,8,1
4270,8,8,8,1
4271,22,22,22,1
4272,8,8,8,1
4273,8,8,8,1
4274,17,17,17,1
4275,17,17,17,1
4276,17,17,17,1
4277,23,23,23,1
4278,23,23,23,1
4279,23,23,23,1
4280,9,9,9,1
4281,9,9,9,1
4282,9,9,9,0
4283,9,9,9,1
4284,9,9,9,1
4285,9,9,9,1
4286,9,9,9,1
4287,9,9,9,1
4288,9,9,9,1
4289,9,9,9,0
4290,9,9,9,1
4291,9,9,9,1
4292,9,9,9,1
4293,9,9,9,1
4294,9,9,9,1
4295,9,9,9,0
4296,9,9,9,1
4297,9,9,9,1
4298,9,9,9,1
4299,9,9,9,1
4300,9,9,9,1
4301,23,23,23,1
4302,23,23,23,1
4303,9,9,9,0
4304,9,9,9,1
4305,23,9,9,0
4306,9,9,9,1
4307,9,9,9,0
4308,23,23,23,1
4309,9,23,23,0
4310,23,23,23,1
4311,23,23,23,1
4312,9,9,9,1
4313,9,9,9,1
4314,9,9,9,0
4315,9,9,9,1
4316,9,9,9,1
4317,9,9,9,1
4318,9,9,9,1
4319,23,23,23,1
4320,9,9,9,0
4321,23,23,23,1
4322,9,9,9,0
4323,9,9,9,1
4324,23,23,23,1
4325,9,9,9,1
4326,9,9,9,1
4327,9,9,9,1
4328,23,23,23,1
4329,9,9,9,0
4330,7,7,7,1
4331,7,7,7,1
4332,9,9,9,0
4333,9,8,8,0
4334,21,21,21,1
4335,21,21,21,1
4336,21,21,21,1
4337,21,21,9,1
4338,21,21,21,1
4339,8,8,8,1
4340,8,8,8,1
4341,8,8,8,1
4342,8,8,8,1
4343,8,8,8,0
4344,19,19,19,1
4345,8,8,8,1
4346,19,19,19,1
4347,8,8,8,1
4348,8,8,8,1
4349,19,19,19,1
4350,8,8,8,1
4351,8,8,8,1
4352,8,8,8,1
4353,8,8,8,1
4354,8,8,8,1
4355,19,19,19,1
4356,8,8,8,1
4357,8,9,9,0
4358,8,8,8,1
4359,8,8,8,0
4360,19,19,19,1
4361,8,8,8,1
4362,8,8,8,1
4363,8,8,8,1
4364,8,8,8,1
4365,8,8,8,1
4366,8,8,8,1
4367,8,8,8,1
4368,19,19,19,1
4369,8,8,8,1
4370,8,8,8,1
4371,8,8,8,1
4372,8,8,8,1
4373,8,8,8,1
4374,8,8,8,1
4375,8,8,8,1
4376,19,19,19,1
4377,19,19,19,1
4378,19,19,19,1
4379,8,8,8,1
4380,19,19,19,1
4381,8,8,8,1
4382,8,8,8,1
4383,19,19,19,1
4384,8,8,8,0
4385,8,8,8,1
4386,19,19,19,1
4387,19,19,19,1
4388,8,8,8,1
4389,8,8,8,1
4390,8,8,8,1
4391,8,8,8,1
4392,8,8,8,1
4393,8,8,8,1
4394,8,8,8,1
4395,19,19,19,1
4396,19,19,19,1
4397,19,19,19,1
4398,19,19,19,1
4399,19,19,19,1
4400,19,19,19,1
4401,19,19,19,1
4402,8,8,8,1
4403,19,19,19,1
4404,19,19,19,1
4405,19,19,19,0
4406,19,19,19,1
4407,22,22,22,1
4408,8,8,8,1
4409,8,8,8,1
4410,8,8,8,1
4411,22,22,22,1
4412,8,8,8,1
4413,8,8,8,0
4414,22,22,22,1
4415,8,8,8,1
4416,8,8,8,1
4417,7,6,6,0
4418,9,9,9,1
4419,9,9,9,1
4420,9,9,9,1
4421,9,9,9,1
4422,9,9,9,1
4423,9,9,9,0
4424,24,24,24,1
4425,24,24,24,1
4426,24,24,24,1
4427,9,9,9,1
4428,9,9,9,1
4429,9,9,9,1
4430,24,24,24,1
4431,8,8,8,1
4432,8,8,8,1
4433,23,23,23,1
4434,8,8,8,1
4435,8,8,8,1
4436,8,8,8,1
4437,5,5,5,0
4438,12,12,12,1
4439,16,16,16,1
4440,14,14,14,1
4441,9,9,9,1
4442,14,14,14,1
4443,14,14,14,1
4444,2,2,2,1
4445,8,13,13,0
4446,8,8,8,1
4447,3,3,3,1
4448,13,13,13,1
4449,13,13,13,1
4450,13,13,13,1
4451,3,3,3,1
4452,3,3,3,0
4453,3,3,3,0
4454,14,14,14,1
4455,6,6,6,1
4456,15,15,15,1
4457,6,6,6,1
4458,15,15,15,1
4459,6,6,6,1
4460,11,11,11,1
4461,15,15,15,1
4462,8,8,8,1
4463,7,7,7,1
4464,7,7,7,1
4465,8,8,8,1
4466,8,8,8,1
4467,8,8,8,1
4468,8,8,8,1
4469,20,20,20,1
4470,8,8,8,1
4471,6,6,6,1
4472,17,17,17,1
4473,6,6,6,1
4474,18,22,16,0
4475,8,8,8,1
4476,8,8,8,1
4477,4,4,4,1
4478,28,28,22,1
4479,7,7,7,1
4480,7,7,7,1
4481,7,7,7,1
4482,6,6,6,1
4483,7,7,7,1
4484,7,7,7,1
4485,8,7,8,0
4486,6,6,6,1
4487,6,6,6,1
4488,6,6,6,1
4489,8,8,8,0
4490,8,8,8,0
4491,7,7,7,1
4492,7,15,15,0
4493,8,8,8,1
4494,5,5,6,1
4495,8,8,8,1
4496,8,8,7,0
4497,8,8,8,0
4498,8,8,8,1
4499,8,8,8,1
4500,8,8,8,1
4501,7,7,7,1
4502,7,7,8,1
4503,7,7,7,1
4504,8,8,8,1
4505,8,8,8,1
4506,6,6,6,1
4507,6,6,6,1
4508,7,7,7,1
4509,8,8,8,1
4510,16,16,16,1
4511,6,6,6,1
4512,17,17,17,1
4513,17,17,17,1
4514,7,7,7,1
4515,7,7,7,1
4516,6,6,5,1
4517,6,6,6,1
4518,8,8,8,1
4519,6,6,6,1
4520,5,5,5,1
4521,7,6,6,0
4522,6,6,6,1
4523,6,6,7,1
4524,6,6,6,1
4525,5,5,5,0
4526,6,6,6,1
4527,15,15,15,1
4528,2,2,2,1
4529,10,10,10,1
4530,5,5,5,0
4531,14,14,14,1
4532,13,13,14,1
4533,2,2,2,1
4534,2,2,2,1
4535,3,3,3,1
4536,3,3,3,1
4537,3,3,3,1
4538,3,3,3,1
4539,15,15,15,1
4540,15,15,15,1
4541,6,6,6,1
4542,6,6,6,1
4543,6,6,6,1
4544,6,6,6,1
4545,6,6,6,1
4546,6,6,6,1
4547,5,5,5,1
4548,6,6,6,1
4549,17,17,17,1
4550,8,8,8,1
4551,18,8,8,0
4552,7,7,7,1
4553,7,7,7,1
4554,14,14,14,1
4555,8,8,8,1
4556,8,8,8,1
4557,9,9,9,1
4558,6,6,6,1
4559,6,6,6,1
4560,8,8,8,1
4561,7,7,7,1
4562,17,17,17,1
4563,17,8,8,0
4564,23,23,21,1
4565,10,10,10,1
4566,23,23,10,1
4567,23,23,23,1
4568,23,23,23,1
4569,10,10,10,1
4570,23,23,23,1
4571,8,8,8,1
4572,8,8,8,1
4573,16,16,16,1
4574,8,8,8,1
4575,20,20,19,1
4576,22,25,25,0
4577,9,9,9,1
4578,8,8,8,1
4579,6,6,6,1
4580,5,5,5,1
4581,5,5,5,1
4582,5,5,5,1
4583,5,5,6,1
4584,5,5,6,0
4585,5,5,5,1
4586,5,5,5,0
4587,12,12,12,1
4588,12,12,12,1
4589,2,2,2,1
4590,8,8,8,1
4591,8,8,8,1
4592,8,8,8,1
4593,3,3,3,1
4594,3,3,3,1
4595,13,13,13,1
4596,13,13,13,1
4597,7,7,7,1
4598,8,8,8,1
4599,8,8,8,1
4600,8,9,9,0
4601,8,8,8,1
4602,6,6,6,1
4603,7,7,7,1
4604,8,8,8,1
4605,8,8,8,0
4606,8,8,8,1
4607,20,20,20,1
4608,8,8,8,1
4609,20,20,19,1
4610,20,20,7,1
4611,8,8,8,0
4612,7,7,7,1
4613,8,8,8,0
4614,7,7,8,1
4615,7,7,8,1
4616,7,7,7,1
4617,8,8,8,1
4618,7,7,7,1
4619,7,7,7,1
4620,6,6,6,1
4621,7,7,5,1
4622,6,6,6,1
4623,8,8,8,1
4624,8,8,8,1
4625,8,8,8,1
4626,8,8,8,1
4627,8,8,8,0
4628,4,4,4,1
4629,4,4,4,1
4630,7,7,7,1
4631,6,6,6,1
4632,18,18,18,1
4633,14,14,14,1
4634,14,13,13,0
4635,10,10,10,1
4636,8,8,8,1
4637,15,15,15,1
4638,15,15,15,1
4639,5,5,5,1
4640,11,11,11,1
4641,5,5,5,1
4642,7,7,7,1
4643,19,19,19,1
4644,4,4,4,1
4645,11,11,11,1
4646,6,6,6,1
4647,18,18,15,1
4648,6,6,6,1
4649,6,5,5,0
4650,2,2,2,1
4651,2,2,2,1
4652,8,8,8,1
4653,5,5,5,1
4654,4,4,4,1
4655,4,4,4,1
4656,16,16,16,1
4657,6,6,6,1
4658,6,6,6,1
4659,6,6,6,1
4660,6,6,6,1
4661,6,6,6,1
4662,6,6,8,1
4663,11,11,11,1
4664,11,11,11,1
4665,8,8,8,1
4666,8,8,8,1
4667,8,8,8,1
4668,8,8,8,1
4669,8,8,8,0
4670,8,8,8,1
4671,8,8,8,1
4672,8,8,8,1
4673,8,19,8,0
4674,8,8,8,1
4675,8,8,8,1
4676,19,19,19,1
4677,19,19,19,1
4678,8,8,8,0
4679,8,19,19,0
4680,8,8,8,0
4681,8,8,8,1
4682,19,19,19,1
4683,8,8,8,1
4684,8,8,8,0
4685,8,19,19,0
4686,5,5,5,1
4687,5,5,5,1
4688,5,5,5,1
4689,5,5,5,1
4690,5,5,5,1
4691,5,5,5,1
4692,5,5,5,1
4693,5,5,5,1
4694,5,4,5,0
4695,5,5,5,1
4696,5,5,5,1
4697,5,5,5,1
4698,4,4,4,0
4699,3,3,3,1
4700,2,8,8,0
4701,2,2,2,1
4702,8,8,8,1
4703,8,8,8,1
4704,8,8,8,1
4705,8,8,8,1
4706,8,8,8,1
4707,8,8,8,1
4708,8,8,8,1
4709,8,8,8,1
4710,8,8,8,1
4711,8,8,8,1
4712,8,8,8,1
4713,8,8,8,1
4714,8,8,9,1
4715,8,8,8,1
4716,8,8,8,1
4717,3,3,3,1
4718,13,13,13,1
4719,13,13,13,1
4720,13,13,13,1
4721,13,13,13,1
4722,13,13,14,1
4723,13,13,13,1
4724,13,13,13,1
4725,13,13,13,1
4726,13,13,13,1
4727,13,13,13,1
4728,13,13,13,1
4729,13,13,13,1
4730,13,13,13,1
4731,13,13,13,1
4732,13,14,14,0
4733,9,9,9,1
4734,2,2,2,1
4735,6,6,6,1
4736,6,6,6,1
4737,6,6,6,1
4738,3,3,3,1
4739,3,3,3,1
4740,3,3,3,1
4741,3,3,3,1
4742,3,3,3,1
4743,3,3,3,1
4744,11,11,11,1
4745,11,11,11,1
4746,11,11,11,1
4747,11,11,11,1
4748,9,9,9,1
4749,14,14,14,1
4750,14,14,14,1
4751,14,14,14,1
4752,9,9,9,1
4753,9,9,9,1
4754,9,9,9,1
4755,7,7,7,1
4756,7,7,7,1
4757,7,7,7,1
4758,7,7,7,1
4759,7,7,7,1
4760,7,7,7,1
4761,7,7,7,1
4762,7,7,7,1
4763,12,12,12,1
4764,12,12,12,1
4765,12,12,12,1
4766,2,2,2,1
4767,2,2,2,1
4768,9,9,9,1
4769,9,9,9,1
4770,9,9,9,1
4771,9,9,9,1
4772,9,9,9,1
4773,9,9,9,1
4774,9,9,9,1
4775,3,3,3,1
4776,3,3,3,1
4777,14,14,14,1
4778,14,14,14,1
4779,14,14,14,1
4780,14,14,14,1
4781,14,14,14,1
4782,14,14,14,1
4783,14,14,14,1
4784,14,14,14,1
4785,2,2,2,1
4786,9,9,9,1
4787,9,9,9,1
4788,9,9,9,1
4789,9,9,9,1
4790,9,9,9,1
4791,9,9,9,1
4792,9,9,9,1
4793,9,8,4,0
4794,9,9,9,1
4795,9,9,9,1
4796,9,9,9,1
4797,9,9,9,1
4798,3,3,3,1
4799,3,3,3,1
4800,3,3,3,1
4801,3,3,3,1
4802,3,3,3,1
4803,3,3,3,1
4804,3,3,3,1
4805,3,3,3,1
4806,3,3,3,1
4807,3,3,3,1
4808,3,3,3,1
4809,14,14,14,1
4810,14,14,14,1
4811,14,14,14,1
4812,14,14,14,1
4813,14,14,14,1
4814,14,14,14,1
4815,14,14,14,1
4816,14,14,14,1
4817,14,14,14,1
4818,14,14,14,1
4819,14,14,14,1
4820,14,14,14,1
4821,14,14,14,1
4822,14,14,14,1
4823,14,14,14,1
4824,14,14,14,1
4825,14,14,14,1
4826,14,14,14,1
4827,3,3,3,1
4828,3,3,3,1
4829,13,3,3,0
4830,13,13,14,1
4831,13,13,13,1
4832,13,13,13,1
4833,2,2,2,1
4834,2,2,2,1
4835,11,11,11,1
4836,11,11,11,1
4837,11,11,11,1
4838,11,11,11,1
4839,16,16,16,1
4840,16,11,11,0
4841,16,16,16,1
4842,16,16,15,1
4843,16,16,16,1
4844,16,16,16,1
4845,8,8,8,1
4846,8,8,8,1
4847,13,13,13,1
4848,13,13,13,1
4849,8,8,8,1
4850,11,11,11,1
4851,11,11,11,1
4852,11,11,11,1
4853,11,11,11,1
4854,11,11,11,1
4855,16,16,16,1
4856,16,16,16,1
4857,16,16,16,1
4858,16,16,16,1
4859,4,19,14,0
4860,2,8,9,0
4861,8,8,8,1
4862,2,2,2,1
4863,2,2,2,1
4864,2,2,2,1
4865,10,10,10,1
4866,10,10,10,1
4867,10,10,10,1
4868,10,10,10,1
4869,10,10,10,1
4870,10,10,10,1
4871,10,10,2,1
4872,10,10,10,1
4873,10,10,10,1
4874,10,10,10,1
4875,10,10,10,1
4876,10,10,10,1
4877,15,15,15,1
4878,15,15,15,1
4879,15,15,15,1
4880,15,15,15,1
4881,2,6,2,0
4882,6,6,6,1
4883,11,11,11,1
4884,11,11,11,1
4885,11,11,11,1
4886,11,11,11,1
4887,11,11,11,1
4888,2,2,2,1
4889,2,2,2,1
4890,2,2,2,1
4891,2,2,2,1
4892,2,2,2,1
4893,10,10,10,1
4894,10,10,10,1
4895,10,10,10,1
4896,10,10,10,1
4897,10,10,10,1
4898,10,10,10,1
4899,10,10,10,1
4900,10,10,10,1
4901,10,10,10,1
4902,10,10,10,1
4903,10,10,10,1
4904,10,10,10,1
4905,10,10,10,1
4906,10,10,10,1
4907,10,10,10,1
4908,10,10,10,1
4909,10,10,10,1
4910,10,10,10,1
4911,3,3,3,1
4912,3,3,3,1
4913,3,3,3,1
4914,3,3,3,1
4915,3,3,3,1
4916,3,3,3,1
4917,3,3,3,1
4918,3,3,3,1
4919,3,3,3,1
4920,11,15,15,0
4921,15,15,15,1
4922,15,15,15,1
4923,15,15,15,1
4924,15,15,15,1
4925,15,15,15,1
4926,15,15,15,1
4927,15,15,15,1
4928,15,15,15,1
4929,15,15,15,1
4930,15,15,15,1
4931,15,15,15,1
4932,15,15,15,1
4933,15,15,15,1
4934,15,15,15,1
4935,15,15,15,1
4936,15,15,15,1
4937,15,15,15,1
4938,15,15,15,1
4939,15,15,15,1
4940,15,15,15,1
4941,15,15,15,1
4942,15,15,15,1
4943,15,15,15,1
4944,15,15,15,1
4945,15,15,15,1
4946,15,15,15,1
4947,15,15,15,1
4948,15,15,15,1
4949,15,15,15,1
4950,15,15,15,1
4951,15,15,15,1
4952,15,15,15,1
4953,15,15,15,1
4954,15,15,15,1
4955,15,15,15,1
4956,15,15,15,1
4957,15,15,15,1
4958,15,15,15,1
4959,15,15,15,1
4960,15,15,15,1
4961,15,15,15,1
4962,15,15,15,1
4963,15,15,15,1
4964,15,15,15,1
4965,15,15,15,1
4966,15,15,15,1
4967,15,15,15,1
4968,15,15,15,1
4969,15,15,15,1
4970,11,11,11,1
4971,2,2,2,1
4972,19,19,19,1
4973,14,14,14,1
4974,2,2,2,1
4975,9,9,9,1
4976,9,9,8,1
4977,9,9,9,1
4978,9,9,9,1
4979,9,9,9,1
4980,9,9,9,1
4981,9,9,9,1
4982,9,9,9,1
4983,9,9,9,1
4984,9,9,9,1
4985,9,9,9,1
4986,9,9,9,1
4987,9,9,9,1
4988,9,9,9,1
4989,9,9,9,1
4990,9,9,9,1
4991,9,9,9,1
4992,9,9,9,1
4993,9,9,9,1
4994,9,9,9,1
4995,9,9,9,1
4996,3,3,3,1
4997,3,3,3,1
4998,3,3,3,1
4999,3,3,3,1
5000,14,14,14,1
5001,14,14,14,1
5002,14,14,14,1
5003,14,14,14,1
5004,14,3,3,0
5005,14,14,14,1
5006,14,14,14,1
5007,14,14,14,1
5008,14,14,14,1
5009,14,14,14,1
5010,14,14,14,1
5011,14,14,14,1
5012,14,14,14,1
5013,14,14,14,1
5014,14,14,14,1
5015,14,14,14,0
5016,14,14,14,1
5017,14,14,14,1
5018,14,14,14,1
5019,8,2,2,0
5020,8,8,8,1
5021,8,8,8,1
5022,8,8,8,1
5023,8,8,8,1
5024,8,8,8,1
5025,3,3,3,1
5026,14,14,14,1
5027,2,2,2,1
5028,2,2,2,1
5029,2,2,2,1
5030,9,9,9,1
5031,9,9,9,1
5032,9,9,9,1
5033,3,3,3,1
5034,14,14,14,1
5035,2,8,2,0
5036,2,2,2,1
5037,8,8,8,1
5038,8,8,8,1
5039,8,8,8,1
5040,8,8,8,1
5041,8,8,8,1
5042,8,8,8,1
5043,8,8,8,1
5044,13,13,13,1
5045,13,13,13,1
5046,13,13,13,1
5047,2,2,2,1
5048,8,8,8,1
5049,8,8,8,1
5050,8,8,8,1
5051,8,8,8,1
5052,3,3,3,1
5053,3,3,3,1
5054,3,3,3,1
5055,3,3,3,1
5056,3,3,3,1
5057,13,13,13,1
5058,13,13,13,1
5059,13,13,13,1
5060,13,13,13,1
5061,13,13,13,1
5062,13,13,13,1
5063,13,13,13,1
5064,13,13,13,1
5065,13,13,13,1
5066,13,13,13,1
5067,13,13,13,1
5068,2,2,2,1
5069,9,9,9,1
5070,14,14,14,1
5071,14,14,14,1
5072,14,14,14,1
5073,2,2,2,1
5074,10,10,10,1
5075,10,10,10,1
5076,10,10,10,1
5077,10,10,10,1
5078,10,10,10,1
5079,10,10,10,1
5080,10,10,10,1
5081,10,10,10,1
5082,10,10,10,1
5083,10,10,10,1
5084,10,10,10,1
5085,10,10,10,1
5086,10,10,10,1
5087,10,10,10,1
5088,3,3,3,1
5089,3,3,3,1
5090,3,3,3,1
5091,3,3,3,1
5092,3,3,3,1
5093,15,15,15,1
5094,15,3,3,0
5095,15,15,15,1
5096,15,10,15,0
5097,15,15,15,1
5098,15,15,15,1
5099,15,15,15,1
5100,15,15,15,1
5101,15,15,15,1
5102,15,15,15,1
5103,15,14,15,0
5104,15,15,15,1
5105,15,15,15,1
5106,15,15,15,1
5107,14,15,15,0
5108,2,2,2,1
5109,2,2,2,1
5110,2,10,10,0
5111,2,2,2,1
5112,2,2,2,1
5113,2,3,3,0
5114,2,3,3,0
5115,10,10,10,1
5116,10,10,10,1
5117,10,10,10,1
5118,10,10,10,1
5119,10,10,10,1
5120,10,10,10,1
5121,10,10,10,1
5122,10,10,10,1
5123,10,10,10,1
5124,10,10,10,1
5125,10,10,10,1
5126,10,10,10,1
5127,10,10,10,1
5128,10,10,10,1
5129,10,10,10,1
5130,10,10,10,1
5131,10,10,10,1
5132,10,10,10,1
5133,10,10,2,1
5134,3,3,3,1
5135,3,3,3,1
5136,3,3,3,1
5137,3,3,3,1
5138,3,3,3,1
5139,3,3,3,1
5140,3,3,3,1
5141,3,3,3,1
5142,3,15,15,0
5143,3,3,3,1
5144,3,3,3,1
5145,3,3,3,1
5146,3,3,3,1
5147,15,15,15,1
5148,15,15,15,1
5149,15,15,15,1
5150,15,15,15,1
5151,15,15,15,1
5152,15,15,15,1
5153,15,15,15,1
5154,15,15,15,1
5155,15,15,15,1
5156,15,15,15,1
5157,15,15,15,1
5158,15,15,15,1
5159,15,15,15,1
5160,15,15,15,1
5161,15,15,15,1
5162,15,15,15,1
5163,15,15,15,1
5164,15,15,15,1
5165,15,15,15,1
5166,15,15,15,1
5167,15,15,15,1
5168,15,15,15,1
