image_id,gt_text,pred_text,gt_len,pred_text_len,is_correct,pred_len_from_head
5474,周口货2980,豫周口货2980,7,8,False,8
5475,太运360TAIYUN,太运366TAIYUN,11,11,False,12
5476,太运997TAIYUN,太运9997TAIYUN,11,12,False,12
5477,宏运1869,宏远1869,6,6,False,6
5478,宏顺7788,宏顺7788,6,6,True,6
5479,州鑫19,州鑫19,4,4,True,2
5480,徐晟联驳0061,豫凤阳货0061,8,8,False,8
5481,徐货9282,徐货9282,6,6,True,6
5482,振陵机7788,振陵机7788,7,7,True,7
5483,新轮货333,新轮货333,6,6,True,5
5484,旭日117,旭日117,5,5,True,6
5485,明阳2896MINGYANG,明阳2896MINGYANG,14,14,True,14
5486,水运机6999泰州港,兴运机9699泰州,10,9,False,8
5487,永安1188,永安1188,6,6,True,6
5488,泰东9888TAIDONG,泰东9888TAIDONG,13,13,True,14
5489,浙上虞货0257,浙上虞货0257,8,8,True,8
5490,浙上虞货0336,浙上虞货0336,8,8,True,8
5491,浙上虞货0369ZHESHANGYUHUO,浙上虞货0369ZHESHANGYUHUO,21,21,True,21
5492,浙上虞货0636ZHESHANGYUHUO,浙上虞货0636ZHESHANGYUHUO,21,21,True,21
5493,浙余杭货01572ZHEYUHANGHUO,浙余杭货01572ZHEYUHANGHUO,21,21,True,21
5494,浙富阳货00969,浙富阳货00969,9,9,True,9
5495,浙杭州工013,浙杭州工013,7,7,True,7
5496,浙杭州货00525,浙杭州货00525,9,9,True,9
5497,浙桐庐货00698,浙桐庐货00698,9,9,True,9
5498,浙萧山货23798ZHEXIAOSHANHUO,浙萧山货23798ZHEXIAOSHANHUO,23,23,True,23
5499,浙萧山货25056ZHEXIAOSHANHUO,浙萧山货25056ZHEXIAOSHANHUO,23,23,True,23
5500,浙萧山货25057ZHEXIAOSHANHUO,浙萧山货25057ZHEXIAOSHANHUO,23,23,True,23
5501,浙诸暨集017ZHEZHUJIJI,浙诸暨集017ZHEZHUJIJI,17,17,True,17
5502,浙诸暨集017ZHEZHUJIJI,浙诸暨集017ZHEZHUJIJI,17,17,True,17
5503,浙越城货0826ZHEYUECHENGHUO,浙越城货0026ZHEYUECHENGHUO,22,22,False,22
5504,浙钱江货35058ZHEQIANJIANGHUO,浙钱江货35058ZHEQIANJIANGHUO,24,24,True,24
5505,浙钱江货35058ZHEQIANJIANGHUO,浙钱江货35058ZHEQIANJIANGHUO,24,24,True,24
5506,浙长兴货3310,浙长兴货3310,8,8,True,8
5507,浙长兴货6270,浙长兴货6270,8,8,True,8
5508,浙长兴货6793,浙长兴货6793,8,8,True,8
5509,浙长兴货6917,浙长兴货6917,8,8,True,8
5510,润佳货00888RUNJIAHUO,润佳货00888RUNJIAHUO,17,17,True,17
5511,润发999,润发999,5,5,True,5
5512,溧新262,溧新262,5,5,True,5
5513,溧新262,溧新2622,5,6,False,5
5514,瑞兴6RUIXING,瑞兴668UXING,10,10,False,10
5515,皖亳州货1797,皖亳州货1797,8,8,True,8
5516,皖全椒货0815,皖全椒货0815,8,8,True,8
5517,皖帅鑫6,皖帅鑫6,4,4,True,4
5518,皖无为货3918,皖无为货3918,8,8,True,8
5519,皖无为货3918,皖无为货3918,8,8,True,8
5520,皖无为货3981WANWUWEIHUO,皖无为货3981WANWUWEIHUO,19,19,True,18
5521,皖明光货0655,皖明光货0655,8,8,True,8
5522,皖明光货1299,皖明光货1299,8,8,True,8
5523,皖明光货1329,皖明光货1329,8,8,True,8
5524,皖濉溪货1320,皖濉溪货1320,8,8,True,8
5525,皖环洋688,皖环洋688,6,6,True,6
5526,皖耀达518,皖耀达518,6,6,True,6
5527,皖蚌埠2658,皖蚌埠2658,7,7,True,7
5528,皖通源5988,皖通源5988,7,7,True,7
5529,石屏机999SHIPINGJI,石屏机999SHIPINGJI,15,15,True,15
5530,苏沭货059,苏沭货059,6,6,True,6
5531,苏沭货068,苏溧货068,6,6,False,6
5532,苏沭货100,苏沭货100,6,6,True,6
5533,苏盐城货060333,苏盐城货060333,10,10,True,10
5534,苏盐城货066389,苏盐城货066989,10,10,False,10
5535,苏盐城货091800,苏盐城货091800,10,10,True,10
5536,苏睢宁驳0099,浙富阳货00995,8,9,False,8
5537,苏连云港货1551,苏连云港货1551,9,9,True,9
5538,苏连云港货1650,苏连云港货1650,9,9,True,9
5539,苏连云港货7988,苏连云港货7288,9,9,False,9
5540,西马6号,西马6号,4,4,True,4
5541,豫吉祥1266,豫吉祥1266,7,7,True,7
5542,豫周口货5157,豫周口货5157,8,8,True,8
5543,郎溪货5555,郎溪货5555,7,7,True,6
5544,金二航898,金二航8988,6,7,False,7
5545,金海货1508,金海货1508,7,7,True,7
5546,长财266,长财266,5,5,True,5
5547,鲁泰安货6020,鲁泰安货0206,8,8,False,8
5548,鲁济宁货1905,鲁济宁货1905,8,8,True,8
5549,鲁济宁货2520,鲁济宁货2520,8,8,True,8
5550,鲁济宁货4519,鲁济宁货4519,8,8,True,8
5551,鲁济宁货4651,鲁济宁货4651,8,8,True,8
5552,鲁济宁货5267,鲁济宁货5267,8,8,True,8
5553,鸿达0218,鸿达0218,6,6,True,6
5554,龙威5699,龙威5699,6,6,True,6
5555,龙胜6999,龙胜6999,6,6,True,6
5556,南阳,南阳,2,2,True,2
5557,驻马店,驻马店ZHUMADIAN,3,12,False,7
5558,浙绍兴货0585ZHESHAOXINGHUO,浙绍兴货0585ZHESHAOXINGHUO,22,22,True,22
5559,航宇皖8863HANGYUWAN,皖宇远888WANYUYUAN,16,15,False,19
5560,苏无锡货02336SUWUXIHUO,苏无锡货02338SUWUXIHUO,18,18,False,18
5561,苏徐州货8011SUXUZHOUHUO,苏徐州货8011SUXUZHOUHUO,19,19,True,8
5562,苏越货83518SUYUEHUO,苏盐货83518SUYANHUO,16,16,False,16
5563,中航机235ZHONGHANGJI,中伟机235ZHONGWEIJI,17,16,False,18
5564,九舟同002杭州港JIUZHOUTONG,九舟同002杭州港JIUZHOUTONGHANGZHOUGANG,20,32,False,32
5565,兴中油1188XINGZHONGYOU,兴中油198XINGZHONGYOU,19,18,False,16
5566,兴中油1188泰州,通泰油988泰州,9,8,False,25
5567,兴城机00868XINGCHENGJI,兴航机08568XINGHANGJI,19,18,False,17
5568,兴林机9918泰州XINGLINJI,兴林机9918泰州XINGLINJITAIZHOU,18,25,False,29
5569,兴荻机3988泰州港,皖淮南货0025淮南港,10,11,False,12
5570,兴荻机3988泰州港,兴隆机3988泰州港,10,10,False,10
5571,兴隆机538XINGLONGJI,兴隆机538XINGLONGJI,16,16,True,15
5572,利君888LIJUN,利君9288LIJUN,10,11,False,5
5573,吉城贸通002JICHENGMAOTONG,吉诚贸通002JICHENGMAOTONG,21,21,False,21
5574,吉诚贸通002嘉兴港,吉诚贸通002嘉兴港,10,10,True,10
5575,太运1668阜阳,太顺1008阜阳,8,8,False,8
5576,宁双顺875NINGSHUANGSHUN,宁天元18号NINGTIANYUAN,20,18,False,6
5577,安航机8858泰州港ANHANGJITAIZHOUGANG,安航机8858泰州港ANHANGJITAIZHOUGANG,29,29,True,30
5578,宏顺1628HONGSHUN,宏顺1688HONGSHUN,14,14,False,14
5579,宏顺8856HONGSHUN,宏顺8856HONGSHUN,14,14,True,12
5580,庆荣18芜湖,天泰188蚌埠,6,7,False,23
5581,新安江222XINANJIANG,新安江222XINANJIANG,16,16,True,16
5582,春旺666亳州港,春旺666亳州港CHUNWANGBOZHOUGANG,8,26,False,22
5583,梅盛0920MEIWEI,梅盛0958MEISHENG,12,14,False,11
5584,永安36阜阳港YONGANFUYANGGANG,永安388阜阳港YONGANFUYANGGANG,23,24,False,7
5585,永泰2868YONGTAI,豫长泰288YUCHANGTAI,13,16,False,13
5586,永顺666阜阳,永顺666阜阳,7,7,True,20
5587,江泰油608泰州,江泰油608泰州,8,8,True,8
5588,江泰油998泰州JIANGTAIYOUTAIZHOU,江泰油998泰州,26,8,False,8
5589,江海货9786盐城,江淮货9786,9,7,False,10
5590,江淮货268蚌埠港JIANGHUAIHUO,江淮货268蚌埠港JIANGHUAIHUOBENGBUGANG,21,31,False,10
5591,沪海鹰油080HUHAIYINGYOU,苏淮发货0922淮安港SUHUAIHUO,19,20,False,19
5592,浙上虞货0257绍兴港ZHESHANGYUHUOSHAOXINGGANG,浙上虞货0257绍兴港ZHESHANGYUHUOSHAOXINGGANG,36,36,True,11
5593,浙上虞货0522绍兴港,浙上虞货0522绍兴港,11,11,True,11
5594,浙上虞货0596绍兴港,浙上虞货0596绍兴港,11,11,True,11
5595,浙上虞货0716绍兴港,浙上虞货0710绍兴港,11,11,False,11
5596,浙余杭货00401杭州港ZHEYUHANGHUOHANGZHOUGANG,浙余杭货00401杭州港ZHEYUHANGHUOHANGZHOUGANG,36,36,True,12
5597,浙余杭货00907ZHEYUHANGHUO,浙余杭货02901ZHEYUHANGHUO,21,21,False,21
5598,浙余杭货01896杭州港ZHEYUHANGHUOHANGZHOUGANG,浙余杭货01896杭州港ZHEYUHANGHUOHANGZHOUGANG,36,36,True,36
5599,浙余杭货02828杭州港,浙余杭货02828杭州港,12,12,True,12
5600,浙余杭货02897杭州港ZHEYUHANGHUOHANGZHOUGANG,浙余杭货02897杭州港ZHEYUHANGHUOHANGZHOUGANG,36,36,True,36
5601,浙余杭货02907杭州港ZHEYUHANGHUOHANGZHOUGANG,浙余杭货02907杭州港ZHEYUHANGHUOHANGZHOUGANG,36,36,True,12
5602,浙嘉兴货02078嘉兴港,浙嘉兴货02078嘉兴港,12,12,True,12
5603,浙嘉善货03298嘉兴ZHEJIASHANHUOJIAXING,浙嘉善货03298嘉兴ZHEJIANSHANHUOJIAXING,31,32,False,33
5604,浙安吉货1792湖州港ZHEANJIHUOHUZHOUGANG,浙安吉货1792湖州港ZHEANJIHUOHUZHOUGANG,31,31,True,12
5605,浙安吉货1956湖州港,浙安吉货1956湖州港,11,11,True,11
5606,浙安吉货1991湖州ZHEANJIHUOHUZHOU,浙安吉货1991湖州ZHEANJIHUOHUZHOU,26,26,True,26
5607,浙富阳艇038杭州港ZHEFUYANGTINGHANGZHOUGANG,浙富阳艇038杭州港ZHEFUYANGTINGHANGZHOUGANG,35,35,True,35
5608,浙富阳货00302杭州港,浙余杭货01225杭州港,12,12,False,12
5609,浙富阳货00456杭州港,浙富阳货00406杭州港,12,12,False,12
5610,浙富阳货00638杭州港,浙富阳货00818杭州港,12,12,False,12
5611,浙富阳货00809杭州港,浙富阳货00809杭州港,12,12,True,12
5612,浙富阳货01038杭州港,浙富阳货00967杭州港,12,12,False,12
5613,浙富阳货01039杭州港ZHEFUYANGHUO,浙富阳货01039杭州港ZHEFUYANGHUOHANGZHOUGANG,24,36,False,12
5614,浙富阳货01057杭州港,浙富阳货01057杭州港,12,12,True,36
5615,浙富阳货01108杭州,浙富阳货01106杭州港,11,12,False,12
5616,浙平湖货01098嘉兴港,中富010988泰州港,12,11,False,12
5617,浙平湖货01819ZHEPINGHUHUO,浙平湖货01819ZHEPINGHUHUO,21,21,True,21
5618,浙平湖货02168ZHEPINGHUHUO,浙平湖货02068,21,9,False,8
5619,浙平湖货02198嘉兴港,浙平湖货02099嘉兴港ZHEPINGHUHUOJIAXINGGANG,12,35,False,11
5620,浙平湖货02286嘉兴港,浙上虞货0688绍兴港,12,11,False,36
5621,浙平湖货02698嘉兴港,浙平湖货02698嘉兴港,12,12,True,12
5622,浙建德货00260ZHEJIANDEHUO,浙建德货00260ZHEJIANDEHUO,21,21,True,21
5623,浙建德货00666杭州港,浙富阳货00865杭州港,12,12,False,12
5624,浙建德货00778杭州港ZHEJIANDEHUOHANGZHOUGANG,浙建德货00270杭州港,36,12,False,12
5625,浙杭州货00690杭州港ZHEHANGZHOUHUOHANGZHOUGANG,浙杭州货00690杭州港ZHEHANGZHOUHUOHANGZHOUGANG,38,38,True,36
5626,浙杭州货00822,鲁枣庄货0629,9,8,False,8
5627,浙杭州货00965杭州港,浙杭州货00965杭州港,12,12,True,12
5628,浙桐乡货01958嘉兴港,浙桐乡货01958嘉兴港,12,12,True,12
5629,浙桐乡货02796ZHETONGXIANGHUO,浙桐乡货02796ZHETONGXIANGHUO,24,24,True,21
5630,浙桐乡货03663,浙桐乡货03663嘉兴港,9,12,False,12
5631,浙桐乡货03999,浙钱江货05068,9,9,False,9
5632,浙桐乡货05810ZHETONGXIANGHUO,浙安吉货03810,24,9,False,9
5633,浙桐庐货00828ZHETONGLUHUO,浙桐庐货00828ZHETONGLUHUO,21,21,True,21
5634,浙绍兴货0005绍兴港,浙绍兴货0005绍兴港,11,11,True,11
5635,浙绍兴货0810ZHESHAOXINGHUO,浙绍兴货0810ZHESHAOXINGHUO,22,22,True,22
5636,浙绍运66621绍兴港,浙绍运6-21绍兴港,11,10,False,11
5637,浙萧山货030ZHEXIAOSHANHUO,浙萧山集030ZHEXIAOSHANJI,21,20,False,20
5638,浙萧山货03137ZHEXIAOSHANHUO,浙萧山货03106ZHEXIAOSHANHUO,23,23,False,21
5639,浙萧山货03138杭州港ZHEXIAOSHANHUOHANGZHOUGANG,浙萧山货13192杭州港ZHEXIAOSHANHUOHANGZHOUGANG,38,38,False,38
5640,浙萧山货03139杭州港,浙萧山货03133杭州港,12,12,False,12
5641,浙萧山货03181杭州港ZHEXIAOSHANHUOHANGZHOUGANG,浙萧山货03181杭州港ZHEXIAOSHANHUOHANGZHOUGANG,38,38,True,38
5642,浙萧山货3618杭州港ZHEXIAOSHANHUOHANGZHOUGANG,浙萧山货23616杭州港ZHEXIAOSHANHUOHANGZHOUGANG,37,38,False,38
5643,浙萧山货13106杭州港,浙萧山货13106杭州港,12,12,True,12
5644,浙萧山货23407杭州港ZHEXIAOSHANHUOHANGZHOUGANG,浙萧山货23407杭州港ZHEXIAOSHANHUOHANGZHOUGANG,38,38,True,38
5645,浙萧山货23566杭州港,浙萧山货23566杭州港,12,12,True,38
5646,浙萧山货23628杭州港,浙萧山货23826杭州港,12,12,False,12
5647,浙萧山货23678杭州港,浙萧山货23678杭州港,12,12,True,12
5648,浙萧山货23796杭州港ZHEXIAOSHANHUOHANGZHOUGANG,浙萧山货23796杭州港ZHEXIAOSHANHUOHANGZHOUGANG,38,38,True,38
5649,浙萧山货23853杭州港,浙萧山货23853杭州港,12,12,True,12
5650,浙萧山货23900杭州港,浙萧山货23900杭州港,12,12,True,12
5651,浙萧山货23930杭州港,浙萧山货13030杭州港,12,12,False,12
5652,浙萧山货23951杭州港,浙萧山货23993杭州港,12,12,False,12
5653,浙萧山货23973杭州港ZHEXIAOSHANHUOHANGZHOUGANG,浙萧山货23973杭州港ZHEXIAOSHANHUOHANGZHOUGANG,38,38,True,38
5654,浙萧山货23996杭州港,浙萧山货23686杭州港,12,12,False,38
5655,浙萧山货25009ZHEXIAOSHANHUO,浙萧山货25009ZHEXIAOSHANHUO,23,23,True,23
5656,浙萧山货25011,浙萧山货13167,9,9,False,8
5657,浙萧山货25052ZHEXIAOSHANHUO,浙萧山货25052ZHEXIAOSHANHUO,23,23,True,23
5658,浙萧山货25052ZHEXIAOSHANHUO,浙萧山货25052ZHEXIAOSHANHUO,23,23,True,23
5659,浙萧山货25138杭州港,浙萧山货25138杭州港,12,12,True,12
5660,浙萧山货25138杭州港ZHEXIAOSHANHUOHANGZHOUGANG,浙萧山货25138杭州港,38,12,False,12
5661,浙衢州货00012衢州港ZHEQUZHOUHUOQUZHOUGANG,浙衢州货00012衢州港ZHEQUZHOUHUOQUZHOUGANG,34,34,True,36
5662,浙诸暨货0007绍兴ZHEZHUJIHUOSHAOXING,浙诸暨货0007绍兴ZHEZHUJIHUOSHAOXING,29,29,True,29
5663,浙诸暨货0188ZHEZHUJIHUO,浙诸暨货0188ZHEZHUJIHUO,19,19,True,19
5664,浙诸暨货0718绍兴ZHEZHUJIHUO,浙诸暨货0718绍兴港ZHEZHUJIHUOSHAOXINGGANG,21,34,False,34
5665,浙诸暨货0787绍兴港,浙诸暨货0767绍兴港,11,11,False,11
5666,浙诸暨货0883绍兴港,浙诸暨货0883绍兴港,11,11,True,11
5667,浙诸暨货1205绍兴港ZHEZHUJIHUOSHAOXINGGANG,浙诸暨货1025绍兴港ZHEZHUJIHUOSHAOXINGGANG,34,34,False,34
5668,浙越城货0318绍兴港,浙绍兴货0805绍兴港,11,11,False,11
5669,浙越城货0670ZHEYUECHENGHUO,浙越城货0670ZHEYUECHENGHUO,22,22,True,22
5670,浙越城货1086绍兴港,浙越城货1086绍兴港,11,11,True,11
5671,浙钱江货00239ZHEQIANJIANG,浙钱江货00309ZHEQIANJIANGHUO,21,24,False,24
5672,浙钱江货00281杭州港ZHEQIANJIANGHUOHANGZHOUGANG,浙钱江货00281杭州港ZHEQIANJIANGHUOHANGZHOUGANG,39,39,True,39
5673,浙钱江货00298杭州港,浙萧山货23536杭州港,12,12,False,12
5674,浙钱江货00350杭州港ZHEQIANJIANGHUOHANGZHOUGANG,浙钱江货00350杭州港ZHEQIANJIANGHUOHANGZHOUGANG,39,39,True,39
5675,浙钱江货00505杭州港,浙钱江货00306杭州港,12,12,False,12
5676,浙钱江货00512杭州港ZHEQIANJIANGHUOHANGZHOUGANG,浙钱江货00512杭州港ZHEQIANJIANGHUOHANGZHOUGANG,39,39,True,39
5677,浙钱江货00576杭州港ZHEQIANJIANGHUOHANGZHOUGANG,浙钱江货00576杭州港ZHEQIANJIANGHUOHANGZHOUGANG,39,39,True,39
5678,浙长兴货3200ZHECHANGXINGHUO,浙长兴货3280ZHECHANGXINGHUO,23,23,False,23
5679,浙长兴货6123ZHECHANGXINGHUO,浙长兴货6123ZHECHANGXINGHUO,23,23,True,23
5680,浙长兴货6605湖州港ZHECHANGXINGHUOHUZHOUGANG,浙长兴货6605湖州港ZHECHANGXINGHUOHUZHOUGANG,36,36,True,11
5681,海源2008阜阳港HAIYUANFUYANGGANG,海源2008阜阳港HAIYUANFUYANGGANG,26,26,True,25
5682,淮之航货9898HUAIZHIHANGHUO,淮二航货9898HUAIERHANGHUO,22,21,False,21
5683,淮之航货9898HUAIZHIHANGHUO,淮二航货9898HUAIERHANGHUO,22,21,False,18
5684,淮颖6号6蚌埠港HUAIYINGHAOBENGBUGANG,淮颖6号蚌埠港HUAIYINGHAOBENGBUGANG,29,28,False,25
5685,湖州货2861HUZHOUHUO,湖州港HUZHOUGANG,16,13,False,8
5686,源陵机398泰州港,通陵机898泰州港,9,9,False,9
5687,申港货89888泰州港SHENGANGHUOTAIZHOUGANG,中港货89888泰州港ZHONGGANGHUOTAIZHOUGANG,33,34,False,36
5688,皖东南1688合肥,皖马货1018马鞍山港,9,11,False,10
5689,皖亳州货2318亳州港,皖亳州货1318亳州港,11,11,False,12
5690,皖六航568WANLIUHANG,皖民生568WANMINSHENG,16,17,False,14
5691,皖创业0156亳州港,皖创业0158亳州港,10,10,False,10
5692,皖创业5629WANCHUANGYE,皖创业2629WANCHUANGYE,18,18,False,18
5693,皖创宜686WANCHUANGYI,皖创业686WANCHUANGYE,17,17,False,17
5694,皖创宜686WANCHUANGYI,海航机686HAIHANGJI,17,15,False,6
5695,皖利辛货1268WANLIXINHUO,皖利辛货1268WANLIXINHUO,19,19,True,19
5696,皖利辛货1288WANLIXINHUO,皖利辛货1388WANLIXINHUO,19,19,False,19
5697,皖利辛货2266亳州港WANLIXINHUOBOZHOUGANG,皖利辛货2266亳州港WANLIXINHUOBOZHOUGANG,32,32,True,22
5698,皖利辛货2968WANLIXINHUO,皖利辛货2968WANLIXINHUO,19,19,True,19
5699,皖固镇货0781蚌埠港WANGUZHENHUOBENGBUGANG,皖固镇货0781蚌埠港,33,11,False,11
5700,皖天宇198WANTIANYU,皖天宇1899WANTIANYU,15,16,False,18
5701,皖太运588阜阳港WANTAIYUNFUYANGGANG,皖太运588阜阳港WANTAIYUNFUYANGGANG,28,28,True,28
5702,皖宿州货1259宿州港WANSUZHOUHUO,皖宿州货1258宿州港WANSUZHOUHUO,23,23,False,23
5703,皖寿县6869六安港WANSHOUXIANLUANGANG,皖寿县6869六安港WANSHOUXIANLUANGANG,29,29,True,9
5704,皖寿县9066六安港WANSHOUXIANLUANGANG,皖寿县9066六安港WANSHOUXIANLUANGANG,29,29,True,9
5705,皖寿县货8388六安港,皖寿县货8388六安港,11,11,True,11
5706,皖建国8号阜阳,新梅丰88阜阳XINMEIJEFUYANG,7,21,False,28
5707,皖明光货1897滁州港WANMINGGUANGHUOCHUZHOUGANG,皖明光货1897滁州港WANMINGGUANGHUOCHUZHOUGANG,37,37,True,37
5708,皖江淮6789六安WANJIANGHUAILUAN,皖江淮6789六安WANJIANGHUAI,25,21,False,24
5709,皖浍河1098蚌埠港,皖浍河1098蚌埠港WANHUIHEBENGBUGANG,10,28,False,31
5710,皖淮浍863蚌埠,皖建国863蚌埠WANJIANGUOBENGBU,8,24,False,25
5711,皖淮浍863蚌埠WANHUAIHUIBENGBU,皖淮浍863蚌埠WANHUAIHUIBENGBU,24,24,True,22
5712,皖灵璧货1030宿州港WANLINGBIHUOSUZHOUGANG,皖灵璧货1630宿州港WANLINGBIHUOSUZHOUGANG,33,33,False,33
5713,皖玉龙8号蚌埠港WANYULONGBENGBUGANG,皖玉龙8号蚌埠港,27,8,False,8
5714,皖远洋668蚌埠港,皖远洋668蚌埠港,9,9,True,9
5715,皖远顺968蚌埠WANYUANSHUNBENGBU,皖鸿远9886马鞍山WANHONGYUAN,25,21,False,27
5716,皖金海8688WANJINHAI,皖金海8688WANJINHAI,16,16,True,16
5717,皖金舵912亳州WANJINDUOBOZHOU,金金舵1128亳州JINJINDUO,23,18,False,19
5718,皖金舵9188,皖金舵8198,7,7,False,7
5719,皖鸣远8899,皖顺通199,7,6,False,7
5720,皖鸿达货188号WANHONGDAHUOHAO,金顺达188号JINSHUNHAO,23,17,False,7
5721,盐城货093591YANCHENGHUO,浙钱江货35091ZHEQIANJIANGHUO,20,24,False,16
5722,盐瑞龙1盐城YANRUILONGYANCHENG,萧航集001,24,6,False,12
5723,石屏机999南通港SHIPINGJINANTONGGANG,石屏机999南通港SHIPINGJINANTONGGANG,29,29,True,28
5724,苏中川6688盐城港SUZHONGCHUANYANCHENGGANG,苏华航货568盐城港SUHUAHANGHUOYANCHENG,34,30,False,25
5725,苏兴隆机80009泰州港,苏兴隆货80009无锡港,12,12,False,11
5726,苏州徐货7201徐州港,苏徐州货7201徐州港,11,11,False,11
5727,苏徐州货3188徐州港SUXUZHOUHUO,苏徐州货3188徐州港SUXUZHOUHUO,22,22,True,22
5728,苏方圆货368盐城SUFANGYUANHUOYANCHENG,苏方圆货3668盐城SUFANGYUANHUOYANCHENG,30,31,False,29
5729,苏无锡货02336无锡港SUWUXIHUO,苏无锡货02336无锡港SUWUXIHUOWUXIGANG,21,29,False,24
5730,苏无锡货66886无锡港SUWUXIHUOWUXIGANG,苏无锡货80888无锡港SUWUXIHUOWUXIGANG,29,29,False,11
5731,苏无锡货66886无锡港SUWUXIHUOWUXIGANG,苏无锡货66886无锡SUWUXIHUOWUXI,29,24,False,24
5732,苏淮三航货8988淮安SUHUAISANHANGHUOHUAIAN,苏淮三航货8998淮安,33,11,False,25
5733,苏淮货11188淮安港,苏淮货11188淮安港,11,11,True,10
5734,苏盐城货213158SUYANCHENGHUO,苏盐城货213158SUYANCHENGHUO,23,23,True,21
5735,苏盐城货221555SUYANCHENGHUO,苏盐城货222585SUYANCHENGHUO,23,23,False,23
5736,苏盐城货260868SUYANCHENGHUO,苏盐城货098368SUYANCHENGHUO,23,23,False,23
5737,苏盐城货260888SUYANCHENGHUO,苏盐城货260888SUYANCHENGHUO,23,23,True,23
5738,苏盐货33386盐城港,苏盐货33386盐城港,11,11,True,11
5739,苏盐货33596盐城港,苏盐货33596盐城港,11,11,True,11
5740,苏盐货63968盐城港,苏盐货60966盐城港,11,11,False,10
5741,苏盐货96578盐城港,苏盐城货065798盐城港,11,13,False,11
5742,苏苏州货102苏州港,苏徐州货1828徐州港,10,11,False,11
5743,苏连云港1298连云港,苏连云港货1298连云港港,11,13,False,11
5744,苏连云港发1580连云港,苏兴隆机888泰州港,12,10,False,10
5745,苏顺发货9588SUSHUNFAHUO,苏顺发货9588SUSHUNFAHUO,19,19,True,19
5746,豫信货10128信阳,豫信货10128信阳港,10,11,False,11
5747,豫周口货3178周口港YUZHOUKOUHUOZHOUKOUGANG,豫周口货3178周口港YUZHOUKOUHUOZHOUKOUGANG,34,34,True,34
5748,豫周口货3518YUZHOUKOUHUO,豫周口货3362YUZHOUKOUHUO,20,20,False,20
5749,豫周口货9211周口港YUZHOUKOUHUOZHOUKOUGANG,豫周口货9211周口港YUZHOUKOUHUOZHOUKOUGANG,34,34,True,34
5750,豫周江河7899周口,豫通达9999YUTONGDA,10,15,False,8
5751,豫周鑫港198周口YUZHOUXINGANGZHOUKOU,豫周鑫港198周口YUZHOUXINGANGZHOUKOU,29,29,True,28
5752,豫商货0136商丘港,豫信货1186周口港,10,10,False,9
5753,豫昌盛687周口港,豫周颍港186,9,7,False,4
5754,豫昌盛1009周口YUCHANGSHENG,豫昌盛2109YUCHANGSHENG,21,19,False,21
5755,赣上饶货2080,浙上虞货2080,8,8,False,8
5756,运得集001YUNDEJI,志远698,13,5,False,5
5757,运得集001YUNDEJI,运得集001YUNDEJI,13,13,True,15
5758,远成0959铜陵港YUANCHENGTONGLINGGANG,远成0959铜陵港,30,9,False,27
5759,通达机5168TONGDAJI,通达机516TONGDAJI,15,14,False,16
5760,邮川机136扬州港,邮川机136泰州港,9,9,False,9
5761,金二航218JINERHANG,金二航218JINERHANG,15,15,True,15
5762,金旺158亳州,金旺158亳州JINWANGBOZHOU,7,20,False,20
5763,金海188蚌埠港JINHAIBENGBUGANG,金海1188蚌埠港JINHAIBENGBUGANG,24,25,False,25
5764,金航1866,金舵1866JINDUO,6,12,False,12
5765,金舵7829亳州港JINDUOBOZHOUGANG,金舵7829亳州港JINDUOBOZHOUGANG,25,25,True,25
5766,金顺航8188泰州港JINSHUNHANGTAIZHOUGANG,金顺航8188泰州港JINSHUNHANGTAIZHOUGANG,32,32,True,31
5767,长安688阜阳港CHANGANFUYANGGANG,永安588阜阳港YONGANFUYANGGANG,25,24,False,24
5768,长生机2688常州港CHANGSHENGJICHANGZHOUGANG,姜东机2688泰州港,35,10,False,31
5769,雨蒙88亳州港YUMENG,雨蒙88亳州港YUMENGBOZHOUGANG,13,23,False,16
5770,顺祥98亳州SHUNXIANGBOZHOU,顺祥98亳州SHUNXIANGBOZHOU,21,21,True,18
5771,顺祥1698亳州SHUNXIANGBOZHOU,顺祥1698亳州,23,8,False,18
5772,顺航8518SHUNHANG,振航8518ZHENHANG,14,14,False,14
5773,顺航机9618泰州港SHUNHANGJITAIZHOUGANG,顺航机9618泰州港SHUNHANGJITAIZHOUGANG,31,31,True,30
5774,颍航881阜阳港,颍航818阜阳港,8,8,False,8
5775,颍航881阜阳港YINGHANGFUYANGGANG,颍航681阜阳港YINGHANG,26,16,False,26
5776,鲁枣庄货1103LUZAOZHUANGHUO,鲁枣庄货1103LUZAOZHUANGHUO,22,22,True,22
5777,鲁济宁货2716济宁LUJININGHUOJINING,鲁济宁货2716济宁LUJININGHUOJINING,27,27,True,27
5778,鲁济宁货2739LUJININGHUO,鲁济JINING,19,8,False,13
5779,鲁济宁货3178济宁港LUJININGHUOJININGGANG,鲁济宁货3178济宁港,32,11,False,11
5780,鲁济宁货3316济宁港,鲁济宁货3316济宁港LUJININGHUOJININGGANG,11,32,False,32
5781,鲁济宁货5003LUJININGHUO,鲁济宁货5003,19,8,False,8
5782,鲁济宁货6075LUJININGHUO,鲁济宁货6075LUJININGHUO,19,19,True,19
5783,鲁济宁货6383,鲁济宁货6353,8,8,False,8
5784,鲁济宁货6692,鲁济宁货6692,8,8,True,8
