image_id,gt_len,pred_text_len,pred_len_from_head,correct_or_not,eos_type,len_head_correct,len_diff_text,len_diff_head
5218,8,8,8,1,none,1,0,0
5219,8,8,8,1,none,1,0,0
5220,8,8,8,1,none,1,0,0
5221,8,8,8,1,none,1,0,0
5222,8,8,8,1,none,1,0,0
5223,8,8,8,1,none,1,0,0
5224,8,8,8,1,none,1,0,0
5225,8,8,8,1,none,1,0,0
5226,8,8,8,1,none,1,0,0
5227,8,8,8,1,none,1,0,0
5228,8,8,8,1,none,1,0,0
5229,8,8,8,1,none,1,0,0
5230,8,8,8,1,none,1,0,0
5231,8,8,8,1,none,1,0,0
5232,8,8,8,1,none,1,0,0
5233,8,8,8,1,none,1,0,0
5234,8,8,8,1,none,1,0,0
5235,8,8,8,1,none,1,0,0
5236,8,8,8,1,none,1,0,0
5237,3,13,13,0,eos_late,0,10,10
5238,3,3,3,1,none,1,0,0
5239,3,3,3,1,none,1,0,0
5240,3,3,3,1,none,1,0,0
5241,3,3,3,1,none,1,0,0
5242,13,13,13,1,none,1,0,0
5243,13,13,13,1,none,1,0,0
5244,13,13,13,1,none,1,0,0
5245,14,14,14,1,none,1,0,0
5246,14,14,14,1,none,1,0,0
5247,13,13,13,1,none,1,0,0
5248,10,10,10,1,none,1,0,0
5249,10,10,10,1,none,1,0,0
5250,16,16,11,1,none,0,0,-5
5251,16,16,16,1,none,1,0,0
5252,2,8,2,0,eos_late,1,6,0
5253,8,8,8,1,none,1,0,0
5254,8,8,8,1,none,1,0,0
5255,8,8,8,1,none,1,0,0
5256,8,8,8,1,none,1,0,0
5257,8,8,8,1,none,1,0,0
5258,8,8,8,1,none,1,0,0
5259,8,8,8,1,none,1,0,0
5260,8,8,8,1,none,1,0,0
5261,8,8,8,1,none,1,0,0
5262,8,8,8,1,none,1,0,0
5263,8,8,8,1,none,1,0,0
5264,8,8,8,1,none,1,0,0
5265,8,8,8,1,none,1,0,0
5266,13,13,13,1,none,1,0,0
5267,13,13,13,1,none,1,0,0
5268,13,13,13,1,none,1,0,0
5269,13,13,13,1,none,1,0,0
5270,13,13,13,1,none,1,0,0
5271,13,13,13,1,none,1,0,0
5272,13,13,13,1,none,1,0,0
5273,13,13,13,1,none,1,0,0
5274,11,11,11,1,none,1,0,0
5275,16,16,16,1,none,1,0,0
5276,16,16,16,1,none,1,0,0
5277,17,17,17,1,none,1,0,0
5278,23,22,23,0,eos_early,1,-1,0
5279,14,14,18,1,none,0,0,4
5280,22,22,22,1,none,1,0,0
5281,21,21,21,0,none,1,0,0
5282,23,23,23,1,none,1,0,0
5283,28,25,31,0,eos_early,0,-3,3
5284,21,19,19,0,eos_early,0,-2,-2
5285,15,15,15,1,none,1,0,0
5286,17,17,17,0,none,1,0,0
5287,14,14,14,1,none,1,0,0
5288,19,19,19,1,none,1,0,0
5289,19,19,19,1,none,1,0,0
5290,20,20,19,1,none,0,0,-1
5291,13,14,5,0,eos_late,0,1,-8
5292,12,12,12,1,none,1,0,0
5293,16,15,16,0,eos_early,1,-1,0
5294,16,15,16,0,eos_early,1,-1,0
5295,9,9,9,0,none,1,0,0
5296,10,10,10,1,none,1,0,0
5297,16,16,17,1,none,0,0,1
5298,16,16,15,1,none,0,0,-1
5299,27,27,26,1,none,0,0,-1
5300,16,16,16,1,none,1,0,0
5301,10,10,5,1,none,0,0,-5
5302,11,11,12,1,none,0,0,1
5303,12,12,12,1,none,1,0,0
5304,12,11,11,0,eos_early,0,-1,-1
5305,12,12,12,1,none,1,0,0
5306,13,13,14,1,none,0,0,1
5307,14,14,12,1,none,0,0,-2
5308,26,25,19,0,eos_early,0,-1,-7
5309,15,15,16,0,none,0,0,1
5310,11,10,10,0,eos_early,0,-1,-1
5311,16,16,17,1,none,0,0,1
5312,19,19,22,1,none,0,0,3
5313,12,12,12,1,none,1,0,0
5314,13,13,13,1,none,1,0,0
5315,9,9,9,1,none,1,0,0
5316,11,12,12,0,eos_late,0,1,1
5317,13,13,14,1,none,0,0,1
5318,17,17,17,1,none,1,0,0
5319,6,6,6,1,none,1,0,0
5320,14,14,14,1,none,1,0,0
5321,14,13,14,0,eos_early,1,-1,0
5322,14,14,14,1,none,1,0,0
5323,12,14,14,0,eos_late,0,2,2
5324,16,17,15,0,eos_late,0,1,-1
5325,18,18,19,1,none,0,0,1
5326,25,25,25,0,none,1,0,0
5327,9,9,9,1,none,1,0,0
5328,21,21,21,1,none,1,0,0
5329,21,21,21,1,none,1,0,0
5330,12,12,12,1,none,1,0,0
5331,22,22,22,1,none,1,0,0
5332,11,11,12,1,none,0,0,1
5333,22,22,22,1,none,1,0,0
5334,22,22,22,1,none,1,0,0
5335,11,11,11,1,none,1,0,0
5336,18,18,18,1,none,1,0,0
5337,21,21,21,1,none,1,0,0
5338,9,9,9,1,none,1,0,0
5339,21,9,21,0,eos_early,1,-12,0
5340,12,12,12,1,none,1,0,0
5341,21,21,21,1,none,1,0,0
5342,21,21,21,1,none,1,0,0
5343,21,21,21,1,none,1,0,0
5344,20,20,20,1,none,1,0,0
5345,28,28,26,1,none,0,0,-2
5346,23,23,23,1,none,1,0,0
5347,24,24,24,1,none,1,0,0
5348,24,24,24,1,none,1,0,0
5349,22,22,22,0,none,1,0,0
5350,20,20,20,1,none,1,0,0
5351,22,22,22,1,none,1,0,0
5352,30,30,30,1,none,1,0,0
5353,23,23,23,1,none,1,0,0
5354,24,24,24,1,none,1,0,0
5355,24,24,24,1,none,1,0,0
5356,23,23,23,1,none,1,0,0
5357,11,11,11,1,none,1,0,0
5358,23,23,23,1,none,1,0,0
5359,11,11,11,1,none,1,0,0
5360,14,14,14,1,none,1,0,0
5361,26,28,27,0,eos_late,0,2,1
5362,26,26,27,1,none,0,0,1
5363,17,15,16,0,eos_early,0,-2,-1
5364,19,12,19,0,eos_early,1,-7,0
5365,15,15,17,1,none,0,0,2
5366,19,19,19,1,none,1,0,0
5367,19,19,19,1,none,1,0,0
5368,21,26,22,0,eos_late,0,5,1
5369,9,9,9,1,none,1,0,0
5370,16,16,15,1,none,0,0,-1
5371,20,20,20,1,none,1,0,0
5372,18,18,17,1,none,0,0,-1
5373,18,18,18,1,none,1,0,0
5374,18,18,18,1,none,1,0,0
5375,21,21,21,1,none,1,0,0
5376,8,8,8,1,none,1,0,0
5377,22,22,22,1,none,1,0,0
5378,8,8,9,1,none,0,0,1
5379,6,6,7,0,none,0,0,1
5380,8,8,8,1,none,1,0,0
5381,8,7,8,0,eos_early,1,-1,0
5382,9,10,10,0,eos_late,0,1,1
5383,20,20,19,1,none,0,0,-1
5384,15,15,15,1,none,1,0,0
5385,19,19,20,1,none,0,0,1
5386,14,14,14,1,none,1,0,0
5387,18,18,18,1,none,1,0,0
5388,18,18,20,1,none,0,0,2
5389,18,18,19,1,none,0,0,1
5390,12,12,12,1,none,1,0,0
5391,20,20,19,1,none,0,0,-1
5392,21,21,21,1,none,1,0,0
5393,11,12,11,0,eos_late,1,1,0
5394,19,17,19,0,eos_early,1,-2,0
5395,14,13,14,0,eos_early,1,-1,0
5396,16,18,19,0,eos_late,0,2,3
5397,18,18,18,1,none,1,0,0
5398,17,17,19,1,none,0,0,2
5399,17,20,19,0,eos_late,0,3,2
5400,17,17,16,1,none,0,0,-1
5401,18,23,18,0,eos_late,1,5,0
5402,23,23,23,1,none,1,0,0
5403,23,23,23,1,none,1,0,0
5404,13,13,12,1,none,0,0,-1
5405,13,13,13,1,none,1,0,0
5406,23,23,23,1,none,1,0,0
5407,25,25,25,1,none,1,0,0
5408,25,25,25,1,none,1,0,0
5409,21,21,21,1,none,1,0,0
5410,4,4,4,0,none,1,0,0
5411,23,23,23,1,none,1,0,0
5412,16,16,17,1,none,0,0,1
5413,16,16,16,1,none,1,0,0
5414,16,16,16,1,none,1,0,0
5415,20,20,20,1,none,1,0,0
5416,18,18,20,1,none,0,0,2
5417,22,30,30,0,eos_late,0,8,8
5418,14,14,14,1,none,1,0,0
5419,13,13,13,1,none,1,0,0
5420,12,12,12,1,none,1,0,0
5421,16,16,17,1,none,0,0,1
5422,15,15,15,1,none,1,0,0
5423,11,11,11,1,none,1,0,0
5424,23,22,24,0,eos_early,0,-1,1
5425,13,13,13,1,none,1,0,0
5426,10,10,10,0,none,1,0,0
5427,12,12,12,1,none,1,0,0
5428,19,16,16,0,eos_early,0,-3,-3
5429,13,13,13,1,none,1,0,0
5430,25,20,23,0,eos_early,0,-5,-2
5431,28,18,23,0,eos_early,0,-10,-5
5432,7,6,6,0,eos_early,0,-1,-1
5433,15,23,25,0,eos_late,0,8,10
5434,6,5,6,0,eos_early,1,-1,0
5435,4,5,5,0,eos_late,0,1,1
5436,6,6,6,0,none,1,0,0
5437,8,8,8,1,none,1,0,0
5438,8,8,8,1,none,1,0,0
5439,8,8,8,0,none,1,0,0
5440,8,8,8,1,none,1,0,0
5441,9,9,9,1,none,1,0,0
5442,8,9,9,0,eos_late,0,1,1
5443,8,8,8,0,none,1,0,0
5444,8,8,8,0,none,1,0,0
5445,9,9,9,0,none,1,0,0
5446,9,9,9,0,none,1,0,0
5447,9,9,9,1,none,1,0,0
5448,9,9,9,0,none,1,0,0
5449,9,9,9,1,none,1,0,0
5450,8,8,8,1,none,1,0,0
5451,9,9,9,1,none,1,0,0
5452,8,8,8,1,none,1,0,0
5453,8,8,8,0,none,1,0,0
5454,8,8,8,1,none,1,0,0
5455,8,8,8,1,none,1,0,0
5456,9,8,8,0,eos_early,0,-1,-1
5457,8,8,8,0,none,1,0,0
5458,11,11,11,0,none,1,0,0
5459,7,7,7,1,none,1,0,0
5460,7,7,7,0,none,1,0,0
5461,8,8,8,0,none,1,0,0
5462,7,7,7,1,none,1,0,0
5463,8,8,8,1,none,1,0,0
5464,8,8,8,1,none,1,0,0
5465,6,6,7,1,none,0,0,1
5466,6,6,6,1,none,1,0,0
5467,6,6,6,1,none,1,0,0
5468,4,10,5,0,eos_late,0,6,1
5469,8,8,8,1,none,1,0,0
5470,8,8,8,0,none,1,0,0
5471,14,14,17,1,none,0,0,3
5472,13,13,12,1,none,0,0,-1
5473,12,12,12,1,none,1,0,0
5474,7,8,8,0,eos_late,0,1,1
5475,11,11,12,0,none,0,0,1
5476,11,12,12,0,eos_late,0,1,1
5477,6,6,6,0,none,1,0,0
5478,6,6,6,1,none,1,0,0
5479,4,4,2,1,none,0,0,-2
5480,8,8,8,0,none,1,0,0
5481,6,6,6,1,none,1,0,0
5482,7,7,7,1,none,1,0,0
5483,6,6,5,1,none,0,0,-1
5484,5,5,6,1,none,0,0,1
5485,14,14,14,1,none,1,0,0
5486,10,9,8,0,eos_early,0,-1,-2
5487,6,6,6,1,none,1,0,0
5488,13,13,14,1,none,0,0,1
5489,8,8,8,1,none,1,0,0
5490,8,8,8,1,none,1,0,0
5491,21,21,21,1,none,1,0,0
5492,21,21,21,1,none,1,0,0
5493,21,21,21,1,none,1,0,0
5494,9,9,9,1,none,1,0,0
5495,7,7,7,1,none,1,0,0
5496,9,9,9,1,none,1,0,0
5497,9,9,9,1,none,1,0,0
5498,23,23,23,1,none,1,0,0
5499,23,23,23,1,none,1,0,0
5500,23,23,23,1,none,1,0,0
5501,17,17,17,1,none,1,0,0
5502,17,17,17,1,none,1,0,0
5503,22,22,22,0,none,1,0,0
5504,24,24,24,1,none,1,0,0
5505,24,24,24,1,none,1,0,0
5506,8,8,8,1,none,1,0,0
5507,8,8,8,1,none,1,0,0
5508,8,8,8,1,none,1,0,0
5509,8,8,8,1,none,1,0,0
5510,17,17,17,1,none,1,0,0
5511,5,5,5,1,none,1,0,0
5512,5,5,5,1,none,1,0,0
5513,5,6,5,0,eos_late,1,1,0
5514,10,10,10,0,none,1,0,0
5515,8,8,8,1,none,1,0,0
5516,8,8,8,1,none,1,0,0
5517,4,4,4,1,none,1,0,0
5518,8,8,8,1,none,1,0,0
5519,8,8,8,1,none,1,0,0
5520,19,19,18,1,none,0,0,-1
5521,8,8,8,1,none,1,0,0
5522,8,8,8,1,none,1,0,0
5523,8,8,8,1,none,1,0,0
5524,8,8,8,1,none,1,0,0
5525,6,6,6,1,none,1,0,0
5526,6,6,6,1,none,1,0,0
5527,7,7,7,1,none,1,0,0
5528,7,7,7,1,none,1,0,0
5529,15,15,15,1,none,1,0,0
5530,6,6,6,1,none,1,0,0
5531,6,6,6,0,none,1,0,0
5532,6,6,6,1,none,1,0,0
5533,10,10,10,1,none,1,0,0
5534,10,10,10,0,none,1,0,0
5535,10,10,10,1,none,1,0,0
5536,8,9,8,0,eos_late,1,1,0
5537,9,9,9,1,none,1,0,0
5538,9,9,9,1,none,1,0,0
5539,9,9,9,0,none,1,0,0
5540,4,4,4,1,none,1,0,0
5541,7,7,7,1,none,1,0,0
5542,8,8,8,1,none,1,0,0
5543,7,7,6,1,none,0,0,-1
5544,6,7,7,0,eos_late,0,1,1
5545,7,7,7,1,none,1,0,0
5546,5,5,5,1,none,1,0,0
5547,8,8,8,0,none,1,0,0
5548,8,8,8,1,none,1,0,0
5549,8,8,8,1,none,1,0,0
5550,8,8,8,1,none,1,0,0
5551,8,8,8,1,none,1,0,0
5552,8,8,8,1,none,1,0,0
5553,6,6,6,1,none,1,0,0
5554,6,6,6,1,none,1,0,0
5555,6,6,6,1,none,1,0,0
5556,2,2,2,1,none,1,0,0
5557,3,12,7,0,eos_late,0,9,4
5558,22,22,22,1,none,1,0,0
5559,16,15,19,0,eos_early,0,-1,3
5560,18,18,18,0,none,1,0,0
5561,19,19,8,1,none,0,0,-11
5562,16,16,16,0,none,1,0,0
5563,17,16,18,0,eos_early,0,-1,1
5564,20,32,32,0,eos_late,0,12,12
5565,19,18,16,0,eos_early,0,-1,-3
5566,9,8,25,0,eos_early,0,-1,16
5567,19,18,17,0,eos_early,0,-1,-2
5568,18,25,29,0,eos_late,0,7,11
5569,10,11,12,0,eos_late,0,1,2
5570,10,10,10,0,none,1,0,0
5571,16,16,15,1,none,0,0,-1
5572,10,11,5,0,eos_late,0,1,-5
5573,21,21,21,0,none,1,0,0
5574,10,10,10,1,none,1,0,0
5575,8,8,8,0,none,1,0,0
5576,20,18,6,0,eos_early,0,-2,-14
5577,29,29,30,1,none,0,0,1
5578,14,14,14,0,none,1,0,0
5579,14,14,12,1,none,0,0,-2
5580,6,7,23,0,eos_late,0,1,17
5581,16,16,16,1,none,1,0,0
5582,8,26,22,0,eos_late,0,18,14
5583,12,14,11,0,eos_late,0,2,-1
5584,23,24,7,0,eos_late,0,1,-16
5585,13,16,13,0,eos_late,1,3,0
5586,7,7,20,1,none,0,0,13
5587,8,8,8,1,none,1,0,0
5588,26,8,8,0,eos_early,0,-18,-18
5589,9,7,10,0,eos_early,0,-2,1
5590,21,31,10,0,eos_late,0,10,-11
5591,19,20,19,0,eos_late,1,1,0
5592,36,36,11,1,none,0,0,-25
5593,11,11,11,1,none,1,0,0
5594,11,11,11,1,none,1,0,0
5595,11,11,11,0,none,1,0,0
5596,36,36,12,1,none,0,0,-24
5597,21,21,21,0,none,1,0,0
5598,36,36,36,1,none,1,0,0
5599,12,12,12,1,none,1,0,0
5600,36,36,36,1,none,1,0,0
5601,36,36,12,1,none,0,0,-24
5602,12,12,12,1,none,1,0,0
5603,31,32,33,0,eos_late,0,1,2
5604,31,31,12,1,none,0,0,-19
5605,11,11,11,1,none,1,0,0
5606,26,26,26,1,none,1,0,0
5607,35,35,35,1,none,1,0,0
5608,12,12,12,0,none,1,0,0
5609,12,12,12,0,none,1,0,0
5610,12,12,12,0,none,1,0,0
5611,12,12,12,1,none,1,0,0
5612,12,12,12,0,none,1,0,0
5613,24,36,12,0,eos_late,0,12,-12
5614,12,12,36,1,none,0,0,24
5615,11,12,12,0,eos_late,0,1,1
5616,12,11,12,0,eos_early,1,-1,0
5617,21,21,21,1,none,1,0,0
5618,21,9,8,0,eos_early,0,-12,-13
5619,12,35,11,0,eos_late,0,23,-1
5620,12,11,36,0,eos_early,0,-1,24
5621,12,12,12,1,none,1,0,0
5622,21,21,21,1,none,1,0,0
5623,12,12,12,0,none,1,0,0
5624,36,12,12,0,eos_early,0,-24,-24
5625,38,38,36,1,none,0,0,-2
5626,9,8,8,0,eos_early,0,-1,-1
5627,12,12,12,1,none,1,0,0
5628,12,12,12,1,none,1,0,0
5629,24,24,21,1,none,0,0,-3
5630,9,12,12,0,eos_late,0,3,3
5631,9,9,9,0,none,1,0,0
5632,24,9,9,0,eos_early,0,-15,-15
5633,21,21,21,1,none,1,0,0
5634,11,11,11,1,none,1,0,0
5635,22,22,22,1,none,1,0,0
5636,11,10,11,0,eos_early,1,-1,0
5637,21,20,20,0,eos_early,0,-1,-1
5638,23,23,21,0,none,0,0,-2
5639,38,38,38,0,none,1,0,0
5640,12,12,12,0,none,1,0,0
5641,38,38,38,1,none,1,0,0
5642,37,38,38,0,eos_late,0,1,1
5643,12,12,12,1,none,1,0,0
5644,38,38,38,1,none,1,0,0
5645,12,12,38,1,none,0,0,26
5646,12,12,12,0,none,1,0,0
5647,12,12,12,1,none,1,0,0
5648,38,38,38,1,none,1,0,0
5649,12,12,12,1,none,1,0,0
5650,12,12,12,1,none,1,0,0
5651,12,12,12,0,none,1,0,0
5652,12,12,12,0,none,1,0,0
5653,38,38,38,1,none,1,0,0
5654,12,12,38,0,none,0,0,26
5655,23,23,23,1,none,1,0,0
5656,9,9,8,0,none,0,0,-1
5657,23,23,23,1,none,1,0,0
5658,23,23,23,1,none,1,0,0
5659,12,12,12,1,none,1,0,0
5660,38,12,12,0,eos_early,0,-26,-26
5661,34,34,36,1,none,0,0,2
5662,29,29,29,1,none,1,0,0
5663,19,19,19,1,none,1,0,0
5664,21,34,34,0,eos_late,0,13,13
5665,11,11,11,0,none,1,0,0
5666,11,11,11,1,none,1,0,0
5667,34,34,34,0,none,1,0,0
5668,11,11,11,0,none,1,0,0
5669,22,22,22,1,none,1,0,0
5670,11,11,11,1,none,1,0,0
5671,21,24,24,0,eos_late,0,3,3
5672,39,39,39,1,none,1,0,0
5673,12,12,12,0,none,1,0,0
5674,39,39,39,1,none,1,0,0
5675,12,12,12,0,none,1,0,0
5676,39,39,39,1,none,1,0,0
5677,39,39,39,1,none,1,0,0
5678,23,23,23,0,none,1,0,0
5679,23,23,23,1,none,1,0,0
5680,36,36,11,1,none,0,0,-25
5681,26,26,25,1,none,0,0,-1
5682,22,21,21,0,eos_early,0,-1,-1
5683,22,21,18,0,eos_early,0,-1,-4
5684,29,28,25,0,eos_early,0,-1,-4
5685,16,13,8,0,eos_early,0,-3,-8
5686,9,9,9,0,none,1,0,0
5687,33,34,36,0,eos_late,0,1,3
5688,9,11,10,0,eos_late,0,2,1
5689,11,11,12,0,none,0,0,1
5690,16,17,14,0,eos_late,0,1,-2
5691,10,10,10,0,none,1,0,0
5692,18,18,18,0,none,1,0,0
5693,17,17,17,0,none,1,0,0
5694,17,15,6,0,eos_early,0,-2,-11
5695,19,19,19,1,none,1,0,0
5696,19,19,19,0,none,1,0,0
5697,32,32,22,1,none,0,0,-10
5698,19,19,19,1,none,1,0,0
5699,33,11,11,0,eos_early,0,-22,-22
5700,15,16,18,0,eos_late,0,1,3
5701,28,28,28,1,none,1,0,0
5702,23,23,23,0,none,1,0,0
5703,29,29,9,1,none,0,0,-20
5704,29,29,9,1,none,0,0,-20
5705,11,11,11,1,none,1,0,0
5706,7,21,28,0,eos_late,0,14,21
5707,37,37,37,1,none,1,0,0
5708,25,21,24,0,eos_early,0,-4,-1
5709,10,28,31,0,eos_late,0,18,21
5710,8,24,25,0,eos_late,0,16,17
5711,24,24,22,1,none,0,0,-2
5712,33,33,33,0,none,1,0,0
5713,27,8,8,0,eos_early,0,-19,-19
5714,9,9,9,1,none,1,0,0
5715,25,21,27,0,eos_early,0,-4,2
5716,16,16,16,1,none,1,0,0
5717,23,18,19,0,eos_early,0,-5,-4
5718,7,7,7,0,none,1,0,0
5719,7,6,7,0,eos_early,1,-1,0
5720,23,17,7,0,eos_early,0,-6,-16
5721,20,24,16,0,eos_late,0,4,-4
5722,24,6,12,0,eos_early,0,-18,-12
5723,29,29,28,1,none,0,0,-1
5724,34,30,25,0,eos_early,0,-4,-9
5725,12,12,11,0,none,0,0,-1
5726,11,11,11,0,none,1,0,0
5727,22,22,22,1,none,1,0,0
5728,30,31,29,0,eos_late,0,1,-1
5729,21,29,24,0,eos_late,0,8,3
5730,29,29,11,0,none,0,0,-18
5731,29,24,24,0,eos_early,0,-5,-5
5732,33,11,25,0,eos_early,0,-22,-8
5733,11,11,10,1,none,0,0,-1
5734,23,23,21,1,none,0,0,-2
5735,23,23,23,0,none,1,0,0
5736,23,23,23,0,none,1,0,0
5737,23,23,23,1,none,1,0,0
5738,11,11,11,1,none,1,0,0
5739,11,11,11,1,none,1,0,0
5740,11,11,10,0,none,0,0,-1
5741,11,13,11,0,eos_late,1,2,0
5742,10,11,11,0,eos_late,0,1,1
5743,11,13,11,0,eos_late,1,2,0
5744,12,10,10,0,eos_early,0,-2,-2
5745,19,19,19,1,none,1,0,0
5746,10,11,11,0,eos_late,0,1,1
5747,34,34,34,1,none,1,0,0
5748,20,20,20,0,none,1,0,0
5749,34,34,34,1,none,1,0,0
5750,10,15,8,0,eos_late,0,5,-2
5751,29,29,28,1,none,0,0,-1
5752,10,10,9,0,none,0,0,-1
5753,9,7,4,0,eos_early,0,-2,-5
5754,21,19,21,0,eos_early,1,-2,0
5755,8,8,8,0,none,1,0,0
5756,13,5,5,0,eos_early,0,-8,-8
5757,13,13,15,1,none,0,0,2
5758,30,9,27,0,eos_early,0,-21,-3
5759,15,14,16,0,eos_early,0,-1,1
5760,9,9,9,0,none,1,0,0
5761,15,15,15,1,none,1,0,0
5762,7,20,20,0,eos_late,0,13,13
5763,24,25,25,0,eos_late,0,1,1
5764,6,12,12,0,eos_late,0,6,6
5765,25,25,25,1,none,1,0,0
5766,32,32,31,1,none,0,0,-1
5767,25,24,24,0,eos_early,0,-1,-1
5768,35,10,31,0,eos_early,0,-25,-4
5769,13,23,16,0,eos_late,0,10,3
5770,21,21,18,1,none,0,0,-3
5771,23,8,18,0,eos_early,0,-15,-5
5772,14,14,14,0,none,1,0,0
5773,31,31,30,1,none,0,0,-1
5774,8,8,8,0,none,1,0,0
5775,26,16,26,0,eos_early,1,-10,0
5776,22,22,22,1,none,1,0,0
5777,27,27,27,1,none,1,0,0
5778,19,8,13,0,eos_early,0,-11,-6
5779,32,11,11,0,eos_early,0,-21,-21
5780,11,32,32,0,eos_late,0,21,21
5781,19,8,8,0,eos_early,0,-11,-11
5782,19,19,19,1,none,1,0,0
5783,8,8,8,0,none,1,0,0
5784,8,8,8,1,none,1,0,0
5785,27,13,16,0,eos_early,0,-14,-11
5786,27,27,26,1,none,0,0,-1
5787,9,9,9,1,none,1,0,0
5788,6,5,5,0,eos_early,0,-1,-1
5789,6,7,6,0,eos_late,1,1,0
5790,8,8,8,0,none,1,0,0
5791,6,6,6,1,none,1,0,0
5792,7,6,6,0,eos_early,0,-1,-1
5793,5,5,5,1,none,1,0,0
5794,7,7,17,0,none,0,0,10
5795,6,5,6,0,eos_early,1,-1,0
5796,5,5,5,0,none,1,0,0
5797,21,21,21,1,none,1,0,0
5798,21,21,21,1,none,1,0,0
5799,19,18,21,0,eos_early,0,-1,2
5800,9,9,9,1,none,1,0,0
5801,9,8,8,0,eos_early,0,-1,-1
5802,9,7,8,0,eos_early,0,-2,-1
5803,9,8,8,0,eos_early,0,-1,-1
5804,9,9,9,0,none,1,0,0
5805,8,8,8,1,none,1,0,0
5806,22,22,22,1,none,1,0,0
5807,23,23,23,1,none,1,0,0
5808,9,9,9,0,none,1,0,0
5809,9,8,6,0,eos_early,0,-1,-3
5810,23,23,23,1,none,1,0,0
5811,23,23,13,0,none,0,0,-10
5812,7,9,8,0,eos_late,0,2,1
5813,8,8,8,0,none,1,0,0
5814,19,19,20,0,none,0,0,1
5815,22,22,22,1,none,1,0,0
5816,9,9,9,0,none,1,0,0
5817,6,6,6,0,none,1,0,0
5818,18,18,20,1,none,0,0,2
5819,31,31,33,1,none,0,0,2
5820,8,8,8,0,none,1,0,0
5821,8,8,8,1,none,1,0,0
5822,4,4,4,1,none,1,0,0
5823,6,5,5,0,eos_early,0,-1,-1
5824,6,6,6,1,none,1,0,0
5825,5,5,6,0,none,0,0,1
5826,7,7,7,1,none,1,0,0
5827,7,8,6,0,eos_late,0,1,-1
5828,8,17,20,0,eos_late,0,9,12
5829,9,10,10,0,eos_late,0,1,1
5830,9,9,9,0,none,1,0,0
5831,6,8,9,0,eos_late,0,2,3
5832,6,6,6,1,none,1,0,0
5833,8,7,8,0,eos_early,1,-1,0
5834,7,7,6,0,none,0,0,-1
5835,8,20,8,0,eos_late,1,12,0
5836,7,5,6,0,eos_early,0,-2,-1
5837,8,8,8,0,none,1,0,0
5838,8,19,19,0,eos_late,0,11,11
5839,17,22,19,0,eos_late,0,5,2
5840,9,9,18,0,none,0,0,9
5841,19,19,20,0,none,0,0,1
5842,13,13,13,1,none,1,0,0
5843,13,13,12,1,none,0,0,-1
5844,17,18,18,0,eos_late,0,1,1
5845,17,17,17,0,none,1,0,0
5846,15,15,15,0,none,1,0,0
5847,13,13,12,1,none,0,0,-1
5848,11,11,12,0,none,0,0,1
5849,8,18,18,0,eos_late,0,10,10
5850,9,9,21,0,none,0,0,12
5851,21,21,21,0,none,1,0,0
5852,20,21,21,0,eos_late,0,1,1
5853,20,21,21,0,eos_late,0,1,1
5854,23,20,20,0,eos_early,0,-3,-3
5855,19,19,19,0,none,1,0,0
5856,19,19,19,1,none,1,0,0
5857,9,9,8,1,none,0,0,-1
5858,21,21,8,0,none,0,0,-13
5859,20,21,21,0,eos_late,0,1,1
5860,17,15,15,0,eos_early,0,-2,-2
5861,20,20,20,1,none,1,0,0
5862,21,21,21,1,none,1,0,0
5863,23,23,23,0,none,1,0,0
5864,8,8,8,1,none,1,0,0
5865,16,16,21,0,none,0,0,5
5866,22,22,18,1,none,0,0,-4
5867,18,18,18,1,none,1,0,0
5868,26,19,20,0,eos_early,0,-7,-6
5869,12,11,10,0,eos_early,0,-1,-2
5870,24,22,22,0,eos_early,0,-2,-2
5871,19,14,19,0,eos_early,1,-5,0
5872,22,22,22,0,none,1,0,0
5873,18,18,18,1,none,1,0,0
5874,9,6,7,0,eos_early,0,-3,-2
5875,18,15,17,0,eos_early,0,-3,-1
5876,20,20,20,1,none,1,0,0
5877,14,12,12,0,eos_early,0,-2,-2
5878,18,17,14,0,eos_early,0,-1,-4
5879,18,18,18,1,none,1,0,0
5880,7,18,18,0,eos_late,0,11,11
5881,16,16,17,1,none,0,0,1
5882,9,4,4,0,eos_early,0,-5,-5
5883,19,19,19,1,none,1,0,0
5884,20,20,20,1,none,1,0,0
5885,20,19,19,0,eos_early,0,-1,-1
5886,28,28,21,0,none,0,0,-7
5887,22,22,22,1,none,1,0,0
5888,19,19,19,1,none,1,0,0
5889,37,31,36,0,eos_early,0,-6,-1
5890,12,12,10,1,none,0,0,-2
5891,24,28,25,0,eos_late,0,4,1
5892,17,16,17,0,eos_early,1,-1,0
5893,10,10,31,1,none,0,0,21
5894,14,14,14,0,none,1,0,0
5895,14,14,14,0,none,1,0,0
5896,16,19,19,0,eos_late,0,3,3
5897,11,10,10,0,eos_early,0,-1,-1
5898,22,22,23,1,none,0,0,1
5899,10,10,10,0,none,1,0,0
5900,12,12,11,1,none,0,0,-1
5901,14,13,15,0,eos_early,0,-1,1
5902,23,25,24,0,eos_late,0,2,1
5903,8,8,8,0,none,1,0,0
5904,8,8,8,0,none,1,0,0
5905,29,29,31,1,none,0,0,2
5906,13,13,13,1,none,1,0,0
5907,20,6,7,0,eos_early,0,-14,-13
5908,11,11,12,1,none,0,0,1
5909,9,9,9,1,none,1,0,0
