image_id,gt_text,pred_text,gt_len,pred_text_len,is_correct
6087,浙嘉兴货03033ZHEJIAXINGHUO,浙嘉兴货03033ZHEJIAXINGHUO,22,22,True
6088,浙嘉兴货03062ZHEJIAXINGHUO,浙嘉兴货03062ZHEJIAXINGHUO,22,22,True
6089,浙嘉兴货03111嘉兴港,浙嘉兴货03111嘉兴港,12,12,True
6090,浙嘉兴货03266ZHEJIAXINGHUO,浙嘉兴货03266ZHEJIAXINGHUO,22,22,True
6091,浙嘉善货00879嘉兴港,浙嘉善货00879嘉兴港,12,12,True
6092,浙嘉善货03398ZHEJIASHANHUO,浙嘉善货03898ZHEJIASHANHUO,22,22,False
6093,浙嘉善货03788ZHEJIASHANHUO,浙嘉善货03788ZHEJIASHANHUO,22,22,True
6094,浙嘉善货03882嘉兴港ZHEJIASHANHUOJIAXINGGANG,浙嘉善货03882嘉兴港ZHEJIASHANHUOJIAXINGGANG,36,36,True
6095,浙嘉善货03888ZHEJIASHANHUO,浙嘉善货03888ZHEJIASHANHUO,22,22,True
6096,浙嘉善货03888ZHEJIASHANHUO,浙嘉善货03888ZHEJIASHANHUO,22,22,True
6097,浙安吉货0898ZHEANJIHUO,浙安吉货0898ZHEANJIHUO,18,18,True
6098,浙安吉货1092湖州ZHEANJIHUOHUZHOU,浙安吉货1092湖州ZHEANJIHUOHUZHOU,26,26,True
6099,浙安吉货1681湖州ZHEANJIHUOHUZHOU,浙安吉货1681湖州ZHEANJIHUOHUZHOU,26,26,True
6100,浙安吉货1690湖州港,浙安吉货1690湖州港,11,11,True
6101,浙安吉货1737ZHEANJIHUO,浙安吉货1797ZHEANJIHUO,18,18,False
6102,浙安吉货1978湖州港,浙安吉货1978湖州港,11,11,True
6103,浙安吉货2179ZHEANJIHUO,浙安吉货2179ZHEANJIHUO,18,18,True
6104,浙安吉货2237,浙安吉货2237,8,8,True
6105,浙安吉货2285湖州港,浙安吉货2285湖州港,11,11,True
6106,浙安吉货2320湖州港,浙安吉货2320湖州港,11,11,True
6107,浙安吉货2908ZHEANJIHUO,浙安吉货2908ZHEANJIHUO,18,18,True
6108,浙富阳货00779ZHEFUYANGHUO,浙富阳货00759ZHEFUYANGHUO,21,21,False
6109,浙富阳货00787ZHEFUYANGHUO,浙富阳货00787ZHEFUYANGHUO,21,21,True
6110,浙富阳货00853杭州港,浙富阳货00853杭州港,12,12,True
6111,浙富阳货00859ZHEFUYANGHUO,浙富阳货00859ZHEFUYANGHUO,21,21,True
6112,浙富阳货00877杭州港,浙富阳货00877杭州港,12,12,True
6113,浙富阳货00907ZHEFUYANGHUO,浙富阳货00907ZHEFUYANGHUO,21,21,True
6114,浙富阳货00916杭州港ZHEFUYANGHUOHANGZHOUGANG,浙富阳货00916杭州港ZHEFUYANGHUOHANGZHOUGANG,36,36,True
6115,浙富阳货00925绍兴港,浙富阳货00925杭州港,12,12,False
6116,浙富阳货01107杭州HANGZHOUZHEFUYANGHUO,浙富阳货01107杭州ZHEFUYANGHUOHANGZHOU,31,31,False
6117,浙平湖货01528嘉兴港,浙平湖货01528嘉兴港,12,12,True
6118,浙平湖货01817ZHEPINGHUHUO,浙平湖货01817ZHEPINGHUHUO,21,21,True
6119,浙平湖货01819ZHEPINGHUHUO,浙平湖货01819ZHEPINGHUHUO,21,21,True
6120,浙平湖货02008ZHEPINGHUHUO,浙平湖货02008ZHEPINGHUHUO,21,21,True
6121,浙平湖货02063ZHEPINGHUHUO,浙平湖货02083ZHEPINGHUHUO,21,21,False
6122,浙平湖货02075ZHEPINGHUHUO,浙平湖货02075ZHEPINGHUHUO,21,21,True
6123,浙平湖货02085ZHEPINGHUHUO,浙平湖货02075ZHEPINGHUHUO,21,21,False
6124,浙平湖货02091ZHEPINGHUHUO,浙平湖货02091ZHEPINGHUHUO,21,21,True
6125,浙平湖货02198嘉兴港,浙平湖货02198嘉兴港,12,12,True
6126,浙平湖货02216ZHEPINGHUHUO,浙平湖货02216ZHEPINGHUHUO,21,21,True
6127,浙平湖货02389ZHEPINGHUHUO,浙平湖货02389ZHEPINGHUHUO,21,21,True
6128,浙平湖货02389ZHEPINGHUHUO,浙平湖货02389ZHEPINGHUHUO,21,21,True
6129,浙平湖货02398ZHEPINGHUHUO,浙平湖货02398ZHEPINGHUHUO,21,21,True
6130,浙平湖货02506ZHEPINGHUHUO,浙平湖货02506ZHEPINGHUHUO,21,21,True
6131,浙平湖货02516ZHEPINGHUHUO,浙平湖货02516ZHEPINGHUHUO,21,21,True
6132,浙平湖货02566ZHEPINGHUHUO,浙平湖货02566ZHEPINGHUHUO,21,21,True
6133,浙平湖货02899绍兴港,浙平湖货02899嘉兴港,12,12,False
6134,浙建德货00655杭州港,浙建德货00655杭州港,12,12,True
6135,浙建德集001杭州港ZHEJIANDEJIHANGZHOUGANG,浙建德集001杭州港ZHEJIANDEJIHANGZHOUGANG,33,33,True
6136,浙德清货1716ZHEDEQINGHUO,浙德清货1216ZHEDEQINGHUO,20,20,False
6137,浙德清货1823ZHEDEQINGHUO,浙德清货1823ZHEDEQINGHUO,20,20,True
6138,浙德清货2159湖州ZHEDEQINGHUOHUZHOU,浙德清货2159湖州ZHEDEQINGHUOHUZHOU,28,28,True
6139,浙德清货2171ZHEDEQINGHUO,浙德清货2171ZHEDEQINGHUO,20,20,True
6140,浙杭加油1号ZHEHANGJIAYOUYIHAO,浙杭加油008ZHEHANGJIANYOU,24,21,False
6141,浙杭州货00349杭州港,浙杭州货00319杭州港,12,12,False
6142,浙柯桥货0001绍兴,浙柯桥0001绍兴,10,9,False
6143,浙柯桥货0066绍兴港,浙柯桥货0066绍兴港,11,11,True
6144,浙桐乡货02896ZHETONGXIANGHUO,浙桐乡货02666ZHETONGXIANGHUO,24,24,False
6145,浙桐乡货03999ZHETONGXIANGHUO,浙桐乡货03999ZHETONGXIANGHUO,24,24,True
6146,浙桐乡货030988ZHETONGXIANGHUO,浙桐乡货03988ZHETONGXIANGHUO,25,24,False
6147,浙桐庐货00688杭州港,浙桐庐货00688杭州港,12,12,True
6148,浙桐庐货00803杭州港,浙桐庐货00803杭州港,12,12,True
6149,浙江兴一0030湖州港,浙江兴一0030湖州港,11,11,True
6150,浙海盐货01323嘉兴港,浙海盐货01323嘉兴港,12,12,True
6151,浙湖州货2059ZHEHUZHOUHUO,浙湖州货2059ZHEHUZHOUHUO,20,20,True
6152,浙湖州货3838ZHEHUZHOUHUO,浙湖州货188ZHEHUZHOUHUO,20,19,False
6153,浙盐城货0966盐城港,浙越城货0966绍兴港,11,11,False
6154,浙绍兴货0125绍兴港ZHESHAOXINGHUOSHAOXINGGANG,浙绍兴货0128绍兴港,37,11,False
6155,浙绍运601,浙绍运6017,6,7,False
6156,浙绍运601,浙绍运6010,6,7,False
6157,浙绍运802绍兴港,浙绍运802杭州港,9,9,False
6158,浙绍银运168绍兴ZHESHAOYINYUNSHAOXING,浙绍银运168绍兴ZHESHAOYINYUNSHAOXING,30,30,True
6159,浙萧山货03080杭州港,浙萧山货03080杭州港,12,12,True
6160,浙萧山货03136ZHEXIAOSHANHUO,浙萧山货03136ZHEXIAOSHANHUO,23,23,True
6161,浙萧山货03137ZHEXIAOSHANHUO,浙萧山货03137ZHEXIAOSHANHUO,23,23,True
6162,浙萧山货03137ZHEXIAOSHANHUO,浙萧山货03137ZHEXIAOSHANHUO,23,23,True
6163,浙萧山货03137杭州港,浙萧山货03137杭州港,12,12,True
6164,浙萧山货03137杭州港,浙萧山货03137杭州港,12,12,True
6165,浙萧山货13133杭州港ZHEXIAOSHANHUOHANGZHOUGANG,浙萧山货13133杭州港ZHEXIAOSHANHUOHANGZHOUGANG,38,38,True
6166,浙萧山货13171杭州港ZHEXIAOSHANHUOHANGZHOUGANG,浙萧山货13171杭州港ZHEXIAOSHANHUOHANGZHOUGANG,38,38,True
6167,浙萧山货23407杭州港,浙萧山货23407杭州港,12,12,True
6168,浙萧山货23456杭州港,浙萧山货23456杭州港ZHEXIAOSHANHUOHANGZHOUGANG,12,38,False
6169,浙萧山货23509ZHEXIAOSHANHUO,浙萧山货23509ZHEXIAOSHANHUO,23,23,True
6170,浙萧山货23552ZHEXIAOSHANHUO,浙萧山货23552ZHEXIAOSHANHUO,23,23,True
6171,浙萧山货23670杭州港,浙萧山货23670杭州港,12,12,True
6172,浙萧山货23715杭州港,浙萧山货23715杭州港,12,12,True
6173,浙萧山货23721ZHEXIAOSHANHUO,浙萧山货23721ZHEXIAOSHANHUO,23,23,True
6174,浙萧山货23739杭州港ZHEXIAOSHANHUOHANGZHOUGANG,浙萧山货23739杭州港ZHEXIAOSHANHUOHANGZHOUGANG,38,38,True
6175,浙萧山货23781ZHEXIAOSHANHUO,浙萧山货23751ZHEXIAOSHANHUO,23,23,False
6176,浙萧山货23788杭州港,浙萧山货23786杭州港,12,12,False
6177,浙萧山货23838杭州港,浙萧山货23838杭州港,12,12,True
6178,浙萧山货23918杭州港,浙萧山货23918杭州港,12,12,True
6179,浙萧山货23918杭州港,浙萧山货23918杭州港,12,12,True
6180,浙萧山货23939杭州港,浙萧山货23939杭州港,12,12,True
6181,浙萧山货25010杭州港,浙萧山货25010杭州港,12,12,True
6182,浙萧山货25011杭州港,浙萧山货25011杭州港,12,12,True
6183,浙萧山货25030杭州港ZHEXIAOSHANHUOHANGZHOUGANG,浙萧山货23708杭州港,38,12,False
6184,浙萧山货25031ZHEXIAOSHANHUO,浙萧山货25031ZHEXIAOSHANHUO,23,23,True
6185,浙萧山货25050杭州港ZHEXIAOSHANHUOHANGZHOUGANG,浙萧山货25050杭州港ZHEXIAOSHANHUOHANGZHOUGANG,38,38,True
6186,浙萧山货25122杭州港ZHEXIAOSHANHUOHANGZHOUGANG,浙萧山货25127杭州港ZHEXIAOSHANHUOHANGZHOUGANG,38,38,False
6187,浙萧山货25129ZHEXIAOSHANHUO,浙萧山货25129ZHEXIAOSHANHUO,23,23,True
6188,浙萧山货25539杭州港,浙萧山货23539杭州港,12,12,False
6189,浙衢州货00028衢州ZHEQUZHOUHUOQUZHOU,浙衢州货00028衢州ZHEQUZHOUHUOXUZHOU,29,29,False
6190,浙衢州货00036衢州,浙衢州货00036衢州,11,11,True
6191,浙诸暨货0503ZHEZHUJIHUO,浙诸暨货0503ZHEZHUJIHUO,19,19,True
6192,浙诸暨货0680ZHEZHUJIHUO,浙诸暨货0680ZHEZHUJIHUO,19,19,True
6193,浙诸暨货0680绍兴港,浙诸暨货0680绍兴港,11,11,True
6194,浙诸暨货0866绍兴港,浙诸暨货0866绍兴港,11,11,True
6195,浙诸暨货0883绍兴港,浙诸暨货0883绍兴港,11,11,True
6196,浙诸暨货0938,浙诸暨货0938,8,8,True
6197,浙诸暨货1108绍兴港,浙诸暨货1108绍兴港,11,11,True
6198,浙诸暨货1108绍兴港,浙诸暨货1108绍兴港,11,11,True
6199,浙诸暨货1108绍兴港,浙诸暨货1108绍兴港,11,11,True
6200,浙越城货1678ZHEYUECHENGHUO,浙越城货1678ZHEYUECHENGHUO,22,22,True
6201,浙钱江货00076,浙钱江货00076,9,9,True
6202,浙钱江货00231ZHEQIANJIANGHUO,浙钱江货00231ZHEQIANJIANGHUO,24,24,True
6203,浙钱江货00283杭州港,浙钱江货00283杭州港,12,12,True
6204,浙钱江货00339杭州港,浙钱江货00339杭州港,12,12,True
6205,浙钱江货00355杭州港,浙钱江货00355杭州港,12,12,True
6206,浙钱江货00510杭州港,浙钱江货00510杭州港,12,12,True
6207,浙钱江货00512杭州港,浙钱江货00512杭州港,12,12,True
6208,浙钱江货00590杭州港,浙钱江货00590杭州港,12,12,True
6209,浙钱江货35072,浙钱江货35072,9,9,True
6210,浙钱江货35077ZHEQIANJIANGHUO,浙钱江货35077ZHEQIANJIANGHUO,24,24,True
6211,浙长兴货1199ZHECHANGXINGHUO,浙长兴货1199ZHECHANGXINGHUO,23,23,True
6212,浙长兴货1370ZHECHANGXINGHUO,浙长兴货1377ZHECHANGXINGHUO,23,23,False
6213,浙长兴货1738湖州ZHECHANGXINGHUOHUZHOU,浙长兴货1738湖州ZHECHANGXINGHUOHUZHOU,31,31,True
6214,浙长兴货2058湖州港,浙长兴货2052湖州港,11,11,False
6215,浙长兴货2201ZHECHANGXINGHUO,浙长兴货2201ZHECHANGXINGHUO,23,23,True
6216,浙长兴货2201湖州ZHECHANGXINGHUOHUZHOU,浙长兴货3201湖州ZHECHANGXINGHUOHUZHOU,31,31,False
6217,浙长兴货2318ZHECHANGXINGHUO,浙长兴货2318ZHECHANGXINGHUO,23,23,True
6218,浙长兴货3515湖州港,浙长兴货3515湖州港,11,11,True
6219,浙长兴货5190ZHECHANGXINGHUO,浙长兴货5190ZHECHANGXINGHUO,23,23,True
6220,浙长兴货5190ZHECHANGXINGHUO,浙长兴货5198ZHECHANGXINGHUO,23,23,False
6221,浙长兴货5511ZHECHANGXINGHUO,浙长兴货5511ZHECHANGXINGHUO,23,23,True
6222,浙长兴货5555湖州港,浙长兴货5555湖州港,11,11,True
6223,浙长兴货5689湖州港,浙长兴货5689湖州港,11,11,True
6224,浙长兴货5852ZHECHANGXINGHUO,浙长兴货5802ZHECHANGXINGHUO,23,23,False
6225,浙长兴货5863湖州港,浙长兴货5863湖州港,11,11,True
6226,浙长兴货5939湖州港,浙长兴货5939湖州港,11,11,True
6227,浙长兴货6113ZHECHANGXINGHUO,浙长兴货6113ZHECHANGXINGHUO,23,23,True
6228,浙长兴货6515,浙长兴货6515,8,8,True
6229,浙长兴货6605湖州港,浙长兴货6605湖州港,11,11,True
6230,浙长兴货6612ZHECHANGXINGHUO,浙长兴货6612ZHECHANGXINGHUO,23,23,True
6231,浙长兴货7022湖州ZHECHANGXINGHUOHUZHOU,浙长兴货7022湖州ZHECHANGXINGHUOHUZHOU,31,31,True
6232,浙长兴货7135,浙长兴货7135,8,8,True
6233,浙长兴货7135,浙长兴货7135湖州,8,10,False
6234,浩宇88亳州HAOYUBOZHOU,浩宇88亳州,17,6,False
6235,海安机09818南通港HAIANJINANTONGGANG,海安机09818南通港HAIANJINANTONGGANG,29,29,True
6236,海源9号HAIYUAN,海源9号阜阳HAIYUN,11,12,False
6237,海源9号HAIYUANJIUHAO,海盛9号,17,4,False
6238,海源166阜阳港HAIYUANFUYANGGANG,海源166阜阳港FUYANGFUYANGGANG,25,24,False
6239,海源2008HAIYUAN,海源2008HAIYUAN,13,13,True
6240,海神1325蚌埠港HAISHENBENGBUGANG,海神1325蚌埠港HAISHANGBENGBUGANG,26,27,False
6241,海超集19绍兴,海超集19绍兴港HAIHAIJIJISHAOXING,7,26,False
6242,润东8288RUNDONG,润东8288RUNDONG,13,13,True
6243,淮洋528号蚌埠港,淮洋528号蚌埠港,9,9,True
6244,港南008徐州XUZHOU,港南008徐州GANGNANXUZHOU,13,20,False
6245,溧新928常州,溧新928常州,7,7,True
6246,溧航机860常州港,溧航机860常州港,9,9,True
6247,皖中发668六安WANZHONGFALUAN,皖中发668六安WANZHONGFALUAN,22,22,True
6248,皖中发668六安港WANZHONGFALUANGANG,皖中发668六安WANZHONGFALUAN,27,22,False
6249,皖临泉货0096阜阳港WANLINQUANHUOFUYANGGANG,皖临泉货0096阜阳港WANLINQUANHUOFUYANG,34,30,False
6250,皖五河货1WANWUHEHUO,皖五河货1295WANWUHEHUO,15,18,False
6251,皖五河货2159WANWUHEHUO,皖五河货2159WANWUHEHUO,18,18,True
6252,皖亳州货0322亳州,皖亳州货0322亳州港,10,11,False
6253,皖亳州货0897亳州港WANBOZHOUHUOBOZHOUGANG,皖亳州货0897亳州港WANBOZHOUHUO,33,23,False
6254,皖亳州货1178亳州港,皖亳州1178亳州港,11,10,False
6255,皖亳州货1658WANBOZHOUHUO,皖亳州货1658WANBOZHOUHUO,20,20,True
6256,皖亳州货1799亳州港,皖亳州货1799亳州港,11,11,True
6257,皖仁和8899WANRENHE,皖仁和6899WANRENHE,15,15,False
6258,皖仁和8899阜阳港WANRENHEFUYANGGANG,皖仁和8899阜阳港WANRENHEFUYANG,28,24,False
6259,皖众发9866WANZHONGFA,皖众发9866WANZHONGFA,17,17,True
6260,皖保国1918WANBAOGUO,皖保国1918WANBAOUGU,16,16,False
6261,皖六安2368WANLUAN,皖六安2368,14,7,False
6262,皖六安9986WANLUAN,皖六安9986WANLAUAN,14,15,False
6263,皖六安货0768六安港,皖六安货0768六安港,11,11,True
6264,皖凯达918蚌埠港WANKAIDABENGBUGANG,皖凯达918蚌埠港WANKAIDABENGBUGANG,27,27,True
6265,皖创业008亳州港,皖创业008亳州港,9,9,True
6266,皖创业5629WANCHUANGYE,皖创业5629WANCHUANGYE,18,18,True
6267,皖利丰518WANLIFENG,皖利丰518WANLIFENG,15,15,True
6268,皖利辛货2266WANLIXINHUO,皖蚌埠货2289WANBENGBUHUO,19,20,False
6269,皖利辛货2628WANLIXINHUO,皖利辛货2628WANLIXINHUO,19,19,True
6270,皖利辛货2818WANLIXINHUO,皖利辛货2818WANLIXINHUO,19,19,True
6271,皖利辛货2886WANLIXINHUO,皖利辛货2886WANLIXINHUO,19,19,True
6272,皖利辛货5218WANLIXINHUO,皖利辛货2388,19,8,False
6273,皖华运6666WANHUAYUN,皖华运6666WANHUAYUN,16,16,True
6274,皖和谐222WANHEXIE,皖和谐222WANHEXIE,14,14,True
6275,皖和谐5218六安港,皖和谐5218六安港,10,10,True
6276,皖和谐5218六安港,皖和谐5218六安港,10,10,True
6277,皖和谐7779WANHEXIE,皖和谐7779WANHEXIE,15,15,True
6278,皖太和货0319WANTAIHEHUO,皖太和货0319WANTAIHEHUO,19,19,True
6279,皖太轮158WANTAILUN,皖太轮158WANTAILUN,15,15,True
6280,皖太轮998阜阳港,皖太轮998阜阳港,9,9,True
6281,皖太运228阜阳港WANTAIYUNFUYANGGANG,皖太运228阜阳港WANTAIYUNFUYANGGANG,28,28,True
6282,皖太运238WANTAIYUN,皖太运238WANTAIYUN,15,15,True
6283,皖太运1658阜阳,皖太运1658阜阳WANTAIYUNFUYANG,9,24,False
6284,皖太运1658阜阳,皖太运1658阜阳WANTAIYUNFUYANG,9,24,False
6285,皖子午号266亳州港WANZIWUHAOBOZHOUGANG,皖子午货266亳州港WANMINGYUHUOBOZHOUGANG,30,32,False
6286,皖宇远188亳州WANYUYUANBOZHOU,皖宇远188亳州WANYUYUANBOZHOU,23,23,True
6287,皖宇远555WANYUYUAN,皖宇远555WANYUYUAN,15,15,True
6288,皖宇远555亳州WANYUYUANBOZHOU,皖宇远555亳州WANYUYUANBOZHOU,23,23,True
6289,皖宇远999亳州港,皖宇远999亳州港,9,9,True
6290,皖定远货0229WANDINGYUANHUO,皖定远货0229WANDINGYUANHUO,22,22,True
6291,皖宝舟698WANBAOZHOU,皖金舟698WANJINZHOU,16,16,False
6292,皖宣城货5757宣城WANXUANCHENGHUO,皖宣城货5757宣城WANXUANCHENGHUOXUANCHENG,25,34,False
6293,皖宣城货6007WANXUANCHENGHUO,皖宣城货6007WANXUANCHENGHUO,23,23,True
6294,皖宣城货9677WANXUANCHENGHUOYICHENGGANG,皖宣城货9677宣城港WANXUANCHENGHUOXUANCHENGGANG,34,39,False
6295,皖宿州货1259WANSUZHOUHUO,皖宿州货1259WANSUZHOUHUO,20,20,True
6296,皖寿县521WANSHOUXIAN,皖寿县521WANSHOUXIAN,17,17,True
6297,皖寿县3568WANSHOUXIAN,皖寿县3568WANSHOUXIAN,18,18,True
6298,皖寿县3568淮南港WANSHOUXIANHUAINANGANG,皖寿县3568淮南港WANSHOUXIANHUAINANGANG,32,32,True
6299,皖寿县6869WANSHOUXIAN,皖寿县6869WANSHOUXIAN,18,18,True
6300,皖寿县9066六安WANSHOUXIAN,皖寿县9066六安WANHOUXIAN,20,19,False
6301,皖寿县9066六安港WANSHOUXIANLUANGANG,皖寿县9066六安港WANSHOUXIANLUANGANG,29,29,True
6302,皖寿县货3806WANSHOUXIANHUO,皖寿县货3806WANSHOUXIANHUO,22,22,True
6303,皖寿县货8078WANSHOUXIANHUO,皖寿县货8078WANSHOUXIANHUO,22,22,True
6304,皖寿县货8388六安港WANSHOUXIANHUOLUANGANG,浙越城货0388绍兴港ZHEYUECHENGHUOSHAOXINGGANG,33,37,False
6305,皖巨龙869蚌埠WANJULONG,淮二航货0928HUAIERHANGHUO,17,21,False
6306,皖巨龙869蚌埠WANJULONG,皖巨龙869蚌埠WANJULONGBENGBU,17,23,False
6307,皖庐江货1291合肥WANLUJIANGHUO,皖庐江货1291合肥WANLUJIANGHUOHEFEI,23,28,False
6308,皖庐江货2018合肥WANLUJIANGHUOHEFEI,皖庐江货2018合肥WANLUJIANGHUOHEFEI,28,28,True
6309,皖庐江货6166,皖庐江货6966,8,8,False
6310,皖庐江货8699合肥,皖庐江货8699合肥WANLUJIANGHUOHEFEI,10,28,False
6311,皖庐江货8699合肥WANLUJIANGHUOHEFEI,皖庐江货8699合肥WANLUJIANGHUFFEI,28,26,False
6312,皖庐江货9018合肥WANLUJIANGHUOHEFEI,皖庐江货9018合肥WANLUJIANGHUOHEFEI,28,28,True
6313,皖庐江货9666WANLUJIANGHUO,皖庐江货9666WANLUJIANGHUO,21,21,True
6314,皖庐江货9666合肥WANLUJIANGHUOHEFEI,皖庐江货9666合肥WANLUJIANGHUOHEFEI,28,28,True
6315,皖怀安66WANHUAIAN,皖怀安66WANHUAIAN,14,14,True
6316,皖怀远货3086WANHUAIYUANHUO,皖怀远货3089WANHUAIYUANHUO,22,22,False
6317,皖怀远货3086WANHUAIYUANHUO,皖怀远货3089WANHUAIYUANHUO,22,22,False
6318,皖明光货0045滁州港,皖明光货0045滁州港WANMINGGUANGHUOCHUZHOUGANG,11,37,False
6319,皖明光货0612,皖明光货0612,8,8,True
6320,皖明光货1628WANMINGGUANGHUO,皖明光货1628WANMINGGUANGHUO,23,23,True
6321,皖泗县货0102WANSIXIANHUO,皖泗县货0102WANSIXIANHUO,20,20,True
6322,皖泗县货0102WANSIXIANHUO,皖泗县货1102WANSIXIANHUO,20,20,False
6323,皖浍河1111蚌埠港WANHUIHEBENGBUGANG,皖浍河1111蚌埠港WANHUIHEHUBENGBUGANG,28,30,False
6324,皖海鸥288蚌埠WANHAIOU,皖海鸥288蚌埠WANHAIOUBENGBU,16,22,False
6325,皖涡阳货0518亳州港,皖涡阳货0518亳州港,11,11,True
6326,皖涡阳货0518亳州港,皖涡阳货0518亳州港WANGUOYANGHUOBOZHOUGANG,11,34,False
6327,皖涡阳货0562WANGUOYANGHUO,皖涡阳货0562WANWOYANGHUO,21,20,False
6328,皖润鹏928马鞍山港,皖润达928阜阳港,10,9,False
6329,皖淮188蚌埠WANHUAIBENGBU,皖淮188蚌埠WANHUAIBENGBU,20,20,True
6330,皖淮北货0806,浙钱江货00063,8,9,False
6331,皖淮南货0883淮南港,皖淮南货0883淮南,11,10,False
6332,皖湾沚货3655WANWANZHIHUO,皖湾沚货3655WANWANZHIHUO,20,20,True
6333,皖灵璧货1757WANLINGBIHUO,皖灵壁货1757WANLINGBIHUO,20,20,False
6334,皖玉龙8蚌埠港WANYULONGBENGBUGANG,皖玉龙8蚌埠港,26,7,False
6335,皖盛源999WANSHENGYUAN,皖盛源999WANSHENGYUAN,18,18,True
6336,皖耀达518蚌埠,皖耀达518蚌埠港WANYAODABENGBUGANG,8,27,False
6337,皖联顺8288WANLIANSHUN,皖联顺8288WANLIANSHUN,18,18,True
6338,皖舒城2188六安港WANSHUCHENGLUANGANG,皖舒城2188六安港WANSHUCHENGLUANGANG,29,29,True
6339,皖蚌埠货0381WANBENGBUHUO,皖蚌埠货0381WANBENGBUHUO,20,20,True
6340,皖蚌埠货668WANBENGBUHUO,皖蚌埠货668WANBENGBUHUO,19,19,True
6341,皖蚌埠货2705WANBENGBUHUO,皖蚌埠货2705WANBENGBUHUO,20,20,True
6342,皖蚌埠货2789蚌埠港WANBENGBUHUOBENGBUGANG,皖蚌埠货2789蚌埠港WANBENGBUHUOBENGBUGANG,33,33,True
6343,皖迎河6788WANYINGHE,皖迎河6788WANYINGHE,16,16,True
6344,皖远东货68亳州港,皖远东货68亳州港,9,9,True
6345,皖远东货988亳州,皖远东货988亳州,9,9,True
6346,皖远洋668蚌埠,皖远洋668蚌埠,8,8,True
6347,皖郎溪货233宣城,皖郎溪货233宣城,9,9,True
6348,皖郎溪货1208宣城港WANLANGXIHUOXUANCHENGGANG,皖郎溪货1208宣城港WANLANGXIHUO,36,23,False
6349,皖郎溪货3198宣城WANLANGXIHUOXUANCHENG,皖郎溪货3198宣城WANLANGXIHUOXUANCHENG,31,31,True
6350,皖郎溪货5555宣城港,皖郎溪货5555宣城港,11,11,True
6351,皖郎溪货7688WANLANGXIHUO,皖郎溪货7688WANLANGXIHUO,20,20,True
6352,皖郎货油88WANLANGHUOYOU,皖郎溪货813,19,7,False
6353,皖金瑞189六安WANJINRUILUAN,皖鸿盛189合肥WANHONGSHENGHEFEI,21,25,False
6354,皖金舵912亳州WANJINDUOBOZHOU,皖金舵912亳州WANJINDUOBOZHOU,23,23,True
6355,皖金舵1866亳州WANJINDUOBOZHOU,金金航8666亳州JINJINHANGZHOU,24,23,False
6356,皖金锚1588WANJINMAO,皖金锚1588WANJINMAO,16,16,True
6357,皖金锚1588WANJINMAO,皖金锚1588WANJINMAO,16,16,True
6358,皖鑫盛货588蚌埠港,皖鑫鑫货588蚌埠港,10,10,False
6359,皖長发099WANCHANGFA,皖长发099WANCHANGFA,16,16,False
6360,皖长盛1181亳州WANCHANGSHENGBOZHOU,皖长盛1181亳州WANCHANGSHENGBOZHOU,28,28,True
6361,皖长胜1181亳州港WANCHANGSHENGBOZHOUGANG,皖长盛181亳州港WANCHANGSHENGBOZHOUGANG,33,32,False
6362,皖阜南货1102阜阳WANFUNANHUOFUYANG,皖阜南货1102阜阳WANFUNANHUOFUYANG,27,27,True
6363,皖阜阳货1671WANFUYANGHUO,皖阜阳货1671WANFUYANGHUO,20,20,True
6364,皖阜阳货1671阜阳港,皖阜阳货1671阜阳,11,10,False
6365,皖阜阳货2138阜阳港WANFUYANGHUOFUYANGGANG,皖阜阳货2138阜阳港WANFUYANGHUOFUYANGGANG,33,33,True
6366,皖鸿达货188池州,皖鸿达货188池州港,9,10,False
6367,皖龙296WANLONG,皖龙296WANLONG,12,12,True
6368,益嘉15号泰州港15YIJIAHAOTAIZHOUGANG,益嘉15号泰州港15YIJIAHAOTAIZHOUGANG,29,29,True
6369,祥瑞518亳州港XIANGRUI,祥瑞518亳州港XIANGRUIBOZHOUGANG,16,26,False
6370,祥瑞1668XIANGRUI,祥瑞1668XIANGRUI,14,14,True
6371,祥瑞2628XIANGRUI,祥瑞2628XIANGRUI,14,14,True
6372,繁昌货运1518芜湖FANCHANGHUOYUNWUHU,繁昌货运1518芜湖WANCHANGHUOYUNHUAI,28,28,False
6373,红海货777HONGHAIHUO,江海货777JIANGHAIHUO,16,17,False
6374,红航货6615徐州港,红航货6615徐州港,10,10,True
6375,经纬678蚌埠港,宝舟678蚌埠港,8,8,False
6376,翔通1318XIANGTONG,翔通1318XIANGTONG,15,15,True
6377,翔通8899阜阳港XIANGTONGFUYANGGANG,翔通8899阜阳港XIANGTUNFUYANG,28,23,False
6378,联江9188LIANJIANG,骏江9188JUNJIANG,15,14,False
6379,航宇皖8863,皖宇航3688,7,7,False
6380,航达178上海,航达178上海,7,7,True
6381,航顺999蚌埠港BENGBUGANG,中伟机0858ZHONGWEIJI,18,17,False
6382,芜湖国强70WUHUGUOQIANG,芜湖国强70WUHUHHOUGANG,18,18,False
6383,芜湖金旺1015JINWANG,芜湖金旺1015WUHUJINWANG,15,19,False
6384,芜湖金旺1179芜湖港,芜湖金旺1176芜湖港,11,11,False
6385,苏东悦货998SUDONGYUEHUO,苏东悦货998SUDONGYUEHUO,19,19,True
